31° 0.464'E, 20° 13.363'S
30° 59.995'E, 20° 13.272'S
31° 0.175'E, 20° 13.156'S
30° 59.792'E, 20° 13.074'S
30° 59.640'E, 20° 12.938'S
30° 59.685'E, 20° 12.751'S
31° 3.214'E, 20° 10.353'S
31° 2.794'E, 20° 10.486'S
31° 1.972'E, 20° 10.398'S
31° 1.576'E, 20° 11.091'S
31° 1.207'E, 20° 11.272'S
31° 3.237'E, 20° 13.305'S
31° 3.248'E, 20° 13.178'S
31° 3.287'E, 20° 13.074'S
31° 3.341'E, 20° 12.954'S
31° 2.524'E, 20° 13.489'S
31° 2.234'E, 20° 13.669'S
31° 1.882'E, 20° 13.877'S
31° 2.001'E, 20° 14.284'S
31° 1.975'E, 20° 14.533'S
31° 1.651'E, 20° 14.725'S
31° 1.465'E, 20° 14.367'S
31° 1.681'E, 20° 14.041'S
31° 1.487'E, 20° 13.027'S
31° 1.170'E, 20° 13.168'S
31° 1.051'E, 20° 13.026'S
31° 0.875'E, 20° 13.061'S
31° 0.654'E, 20° 13.137'S
31° 0.542'E, 20° 12.969'S
31° 0.828'E, 20° 12.394'S
31° 1.071'E, 20° 12.405'S
31° 1.344'E, 20° 12.341'S
31° 1.545'E, 20° 12.691'S
31° 1.970'E, 20° 12.574'S
31° 2.428'E, 20° 12.345'S
31° 1.625'E, 20° 13.646'S
31° 1.589'E, 20° 13.454'S
31° 1.291'E, 20° 13.844'S
31° 0.838'E, 20° 13.876'S
31° 0.942'E, 20° 14.443'S
31° 1.346'E, 20° 13.323'S
31° 0.891'E, 20° 11.175'S
31° 0.643'E, 20° 11.453'S
31° 0.786'E, 20° 11.600'S
31° 0.895'E, 20° 11.800'S
31° 0.676'E, 20° 11.944'S
31° 0.502'E, 20° 12.036'S
31° 2.590'E, 20° 12.469'S
31° 2.715'E, 20° 12.227'S
31° 2.845'E, 20° 12.516'S
31° 2.419'E, 20° 12.965'S
31° 2.361'E, 20° 13.236'S
31° 2.554'E, 20° 13.398'S
30° 59.077'E, 20° 12.751'S
30° 59.248'E, 20° 12.918'S
30° 58.877'E, 20° 13.084'S
30° 58.386'E, 20° 12.847'S
30° 58.451'E, 20° 12.444'S
30° 58.365'E, 20° 12.255'S
31° 3.229'E, 20° 13.615'S
31° 3.626'E, 20° 13.537'S
31° 3.470'E, 20° 14.137'S
31° 3.623'E, 20° 14.385'S
31° 2.552'E, 20° 13.200'S
31° 2.897'E, 20° 12.671'S
31° 1.053'E, 20° 11.555'S
31° 2.270'E, 20° 11.825'S
31° 2.630'E, 20° 11.308'S
31° 3.617'E, 20° 12.890'S
31° 4.188'E, 20° 13.091'S
31° 4.414'E, 20° 13.238'S
30° 57.722'E, 20° 11.645'S
30° 57.037'E, 20° 12.175'S
30° 57.336'E, 20° 12.990'S
30° 57.065'E, 20° 13.881'S
30° 56.577'E, 20° 13.917'S
30° 58.189'E, 20° 13.266'S
31° 4.285'E, 20° 12.087'S
31° 4.827'E, 20° 11.597'S
31° 2.803'E, 20° 13.666'S
31° 2.048'E, 20° 13.968'S
31° 1.437'E, 20° 14.041'S
31° 0.836'E, 20° 13.411'S
30° 59.757'E, 20° 13.215'S
30° 59.509'E, 20° 13.870'S
30° 59.905'E, 20° 14.346'S
31° 0.288'E, 20° 13.980'S
31° 0.817'E, 20° 13.345'S
31° 0.314'E, 20° 14.722'S
31° 3.013'E, 20° 12.331'S
31° 2.718'E, 20° 12.147'S
31° 2.263'E, 20° 11.136'S
31° 2.535'E, 20° 12.147'S
31° 1.901'E, 20° 12.295'S
31° 0.992'E, 20° 12.047'S
30° 56.271'E, 20° 11.278'S
30° 56.053'E, 20° 11.441'S
30° 55.869'E, 20° 11.385'S
30° 55.381'E, 20° 12.218'S
30° 55.620'E, 20° 12.616'S
30° 55.979'E, 20° 12.185'S
31° 1.336'E, 20° 13.979'S
31° 0.975'E, 20° 14.867'S
31° 1.277'E, 20° 14.947'S
31° 1.768'E, 20° 14.891'S
31° 2.036'E, 20° 14.568'S
31° 2.353'E, 20° 13.943'S
30° 57.839'E, 20° 12.244'S
30° 57.783'E, 20° 11.931'S
30° 58.014'E, 20° 11.862'S
30° 58.495'E, 20° 11.531'S
30° 58.152'E, 20° 11.578'S
30° 57.864'E, 20° 11.327'S
30° 57.575'E, 20° 11.492'S
30° 57.411'E, 20° 11.351'S
30° 57.192'E, 20° 11.574'S
30° 56.800'E, 20° 11.207'S
30° 56.757'E, 20° 11.551'S
30° 56.594'E, 20° 11.690'S
31° 3.816'E, 20° 9.309'S
31° 3.791'E, 20° 9.916'S
31° 3.680'E, 20° 10.208'S
31° 3.858'E, 20° 10.648'S
31° 3.974'E, 20° 10.749'S
31° 3.478'E, 20° 10.821'S
31° 3.342'E, 20° 8.057'S
31° 3.195'E, 20° 8.197'S
31° 3.409'E, 20° 8.176'S
31° 3.398'E, 20° 8.481'S
31° 3.197'E, 20° 8.616'S
31° 3.001'E, 20° 8.635'S
31° 3.435'E, 20° 8.598'S
31° 3.588'E, 20° 8.283'S
31° 3.704'E, 20° 7.937'S
31° 3.982'E, 20° 7.787'S
31° 4.098'E, 20° 7.782'S
31° 4.262'E, 20° 7.824'S
31° 4.084'E, 20° 7.344'S
31° 3.995'E, 20° 7.349'S
31° 3.900'E, 20° 7.217'S
31° 3.744'E, 20° 7.074'S
31° 3.427'E, 20° 6.835'S
31° 3.674'E, 20° 6.654'S
31° 3.342'E, 20° 8.057'S
31° 3.195'E, 20° 8.197'S
31° 3.409'E, 20° 8.176'S
31° 3.398'E, 20° 8.481'S
31° 3.197'E, 20° 8.616'S
31° 3.001'E, 20° 8.635'S
31° 2.611'E, 20° 8.602'S
31° 2.205'E, 20° 8.534'S
31° 1.924'E, 20° 8.443'S
31° 1.819'E, 20° 8.196'S
31° 1.726'E, 20° 7.918'S
31° 1.529'E, 20° 7.607'S
31° 2.402'E, 20° 8.748'S
31° 2.334'E, 20° 9.044'S
31° 2.498'E, 20° 9.157'S
31° 2.498'E, 20° 9.285'S
31° 2.771'E, 20° 9.220'S
31° 2.839'E, 20° 9.221'S
31° 3.072'E, 20° 11.971'S
31° 2.746'E, 20° 12.001'S
31° 3.190'E, 20° 11.396'S
31° 3.946'E, 20° 11.072'S
31° 4.243'E, 20° 10.175'S
31° 4.194'E, 20° 9.262'S
31° 3.061'E, 20° 9.044'S
31° 3.206'E, 20° 8.795'S
31° 3.310'E, 20° 8.981'S
31° 3.419'E, 20° 9.011'S
31° 3.398'E, 20° 9.208'S
31° 3.726'E, 20° 9.199'S
31° 4.103'E, 20° 12.293'S
31° 3.664'E, 20° 12.037'S
31° 3.682'E, 20° 12.186'S
31° 3.525'E, 20° 12.339'S
31° 3.355'E, 20° 12.263'S
31° 3.351'E, 20° 12.080'S
31° 5.009'E, 20° 11.793'S
31° 5.334'E, 20° 11.755'S
31° 5.543'E, 20° 11.426'S
31° 5.552'E, 20° 11.361'S
31° 5.358'E, 20° 11.359'S
31° 5.087'E, 20° 11.538'S
31° 4.649'E, 20° 13.362'S
31° 4.499'E, 20° 13.110'S
31° 4.131'E, 20° 12.640'S
31° 4.480'E, 20° 12.659'S
31° 4.489'E, 20° 12.574'S
31° 4.851'E, 20° 12.493'S
31° 3.944'E, 20° 13.598'S
31° 3.742'E, 20° 13.087'S
31° 4.281'E, 20° 13.475'S
31° 4.378'E, 20° 13.332'S
31° 4.740'E, 20° 13.507'S
31° 5.106'E, 20° 13.689'S
31° 2.899'E, 20° 13.908'S
31° 3.241'E, 20° 13.788'S
31° 3.487'E, 20° 14.236'S
31° 3.391'E, 20° 14.656'S
