30° 57.387'E, 20° 11.460'S
30° 57.195'E, 20° 11.635'S
30° 56.776'E, 20° 11.397'S
30° 56.760'E, 20° 11.651'S
30° 56.195'E, 20° 11.807'S
30° 56.241'E, 20° 11.539'S
30° 57.708'E, 20° 11.965'S
30° 58.092'E, 20° 11.812'S
30° 58.328'E, 20° 11.605'S
30° 57.851'E, 20° 11.637'S
30° 57.847'E, 20° 11.572'S
30° 57.656'E, 20° 11.572'S
30° 56.653'E, 20° 13.900'S
30° 56.227'E, 20° 13.980'S
30° 58.234'E, 20° 13.513'S
30° 59.004'E, 20° 13.307'S
30° 59.317'E, 20° 12.935'S
30° 59.719'E, 20° 13.223'S
30° 59.257'E, 20° 12.562'S
30° 59.140'E, 20° 12.784'S
30° 58.775'E, 20° 12.977'S
30° 58.256'E, 20° 12.807'S
30° 58.391'E, 20° 12.563'S
30° 58.291'E, 20° 12.370'S
31° 0.881'E, 20° 14.901'S
31° 1.251'E, 20° 15.386'S
31° 1.678'E, 20° 14.952'S
31° 2.047'E, 20° 14.575'S
31° 2.127'E, 20° 13.931'S
31° 2.720'E, 20° 14.162'S
30° 55.714'E, 20° 12.192'S
30° 56.389'E, 20° 12.206'S
30° 57.081'E, 20° 12.085'S
30° 57.399'E, 20° 12.757'S
30° 57.456'E, 20° 13.404'S
30° 57.121'E, 20° 13.901'S
31° 1.017'E, 20° 13.077'S
31° 0.739'E, 20° 13.130'S
31° 0.591'E, 20° 12.992'S
31° 0.726'E, 20° 13.246'S
31° 0.079'E, 20° 13.140'S
30° 59.671'E, 20° 13.044'S
30° 59.480'E, 20° 13.938'S
31° 0.117'E, 20° 14.003'S
31° 0.003'E, 20° 14.615'S
31° 0.932'E, 20° 13.270'S
31° 1.433'E, 20° 14.003'S
31° 1.076'E, 20° 14.385'S
31° 1.006'E, 20° 11.603'S
31° 1.693'E, 20° 11.486'S
31° 2.166'E, 20° 10.934'S
31° 3.043'E, 20° 10.667'S
31° 2.695'E, 20° 11.570'S
31° 0.730'E, 20° 14.618'S
31° 3.055'E, 20° 12.645'S
31° 3.825'E, 20° 12.813'S
31° 4.351'E, 20° 12.222'S
31° 4.933'E, 20° 11.883'S
31° 4.887'E, 20° 11.501'S
31° 1.550'E, 20° 12.207'S
31° 0.942'E, 20° 13.955'S
31° 0.709'E, 20° 13.708'S
31° 0.988'E, 20° 13.330'S
31° 1.377'E, 20° 13.325'S
31° 1.460'E, 20° 13.165'S
31° 1.172'E, 20° 13.195'S
31° 2.293'E, 20° 13.674'S
31° 1.940'E, 20° 13.716'S
31° 1.934'E, 20° 13.909'S
31° 2.032'E, 20° 14.230'S
31° 1.957'E, 20° 14.597'S
31° 1.685'E, 20° 14.762'S
31° 2.178'E, 20° 12.457'S
31° 2.468'E, 20° 12.332'S
31° 2.540'E, 20° 12.440'S
31° 2.684'E, 20° 12.194'S
31° 2.892'E, 20° 12.424'S
31° 2.725'E, 20° 12.672'S
31° 1.529'E, 20° 11.259'S
31° 1.141'E, 20° 11.484'S
31° 0.810'E, 20° 11.510'S
31° 0.977'E, 20° 11.627'S
31° 1.129'E, 20° 11.563'S
31° 1.433'E, 20° 11.756'S
31° 1.234'E, 20° 11.996'S
31° 0.830'E, 20° 11.984'S
31° 0.914'E, 20° 12.219'S
31° 1.199'E, 20° 12.231'S
31° 1.415'E, 20° 12.231'S
31° 1.605'E, 20° 12.402'S
31° 2.910'E, 20° 10.524'S
31° 3.258'E, 20° 10.499'S
31° 3.380'E, 20° 10.763'S
31° 2.691'E, 20° 10.562'S
31° 2.051'E, 20° 10.538'S
31° 1.857'E, 20° 11.096'S
31° 2.816'E, 20° 12.770'S
31° 3.133'E, 20° 12.765'S
31° 3.314'E, 20° 12.866'S
31° 3.281'E, 20° 13.135'S
31° 3.238'E, 20° 13.316'S
31° 2.919'E, 20° 13.294'S
31° 2.653'E, 20° 12.935'S
31° 2.616'E, 20° 12.840'S
31° 2.412'E, 20° 13.041'S
31° 2.515'E, 20° 13.099'S
31° 2.480'E, 20° 13.306'S
31° 2.573'E, 20° 13.430'S
31° 1.365'E, 20° 14.451'S
31° 1.633'E, 20° 14.201'S
31° 1.626'E, 20° 13.944'S
31° 1.733'E, 20° 13.656'S
31° 1.642'E, 20° 13.696'S
31° 1.548'E, 20° 13.569'S
31° 3.329'E, 20° 12.102'S
31° 2.870'E, 20° 12.060'S
31° 3.070'E, 20° 11.496'S
31° 3.584'E, 20° 11.233'S
31° 4.216'E, 20° 10.815'S
31° 4.202'E, 20° 9.683'S
31° 4.054'E, 20° 10.585'S
31° 3.987'E, 20° 10.253'S
31° 4.045'E, 20° 9.876'S
31° 4.083'E, 20° 9.454'S
31° 3.973'E, 20° 9.205'S
31° 3.677'E, 20° 9.111'S
31° 3.876'E, 20° 10.070'S
31° 3.774'E, 20° 10.176'S
31° 3.837'E, 20° 10.278'S
31° 3.909'E, 20° 10.667'S
31° 4.106'E, 20° 10.710'S
