30° 57.236'E, 20° 12.033'S
30° 56.696'E, 20° 12.474'S
30° 56.385'E, 20° 12.312'S
30° 55.777'E, 20° 12.262'S
30° 55.627'E, 20° 11.637'S
30° 55.539'E, 20° 11.084'S
31° 3.897'E, 20° 12.848'S
31° 3.847'E, 20° 12.431'S
31° 4.412'E, 20° 12.372'S
31° 4.369'E, 20° 11.857'S
31° 3.657'E, 20° 13.544'S
31° 3.435'E, 20° 13.649'S
31° 0.516'E, 20° 13.927'S
31° 0.630'E, 20° 13.491'S
31° 0.790'E, 20° 13.353'S
31° 0.129'E, 20° 14.033'S
30° 59.758'E, 20° 13.698'S
30° 59.740'E, 20° 13.340'S
30° 57.275'E, 20° 13.512'S
30° 57.135'E, 20° 13.741'S
30° 57.161'E, 20° 13.955'S
30° 56.682'E, 20° 13.837'S
30° 57.738'E, 20° 12.647'S
30° 57.388'E, 20° 12.646'S
31° 2.693'E, 20° 11.653'S
31° 2.427'E, 20° 11.980'S
31° 2.057'E, 20° 12.147'S
31° 1.767'E, 20° 12.132'S
31° 3.047'E, 20° 12.401'S
31° 3.420'E, 20° 12.721'S
31° 2.675'E, 20° 14.157'S
31° 2.564'E, 20° 13.844'S
31° 2.113'E, 20° 14.557'S
31° 1.867'E, 20° 14.803'S
31° 1.600'E, 20° 14.955'S
31° 1.364'E, 20° 15.387'S
30° 59.287'E, 20° 13.045'S
30° 59.345'E, 20° 12.395'S
30° 59.132'E, 20° 13.439'S
30° 58.659'E, 20° 13.725'S
30° 58.193'E, 20° 13.338'S
30° 58.426'E, 20° 13.132'S
31° 3.373'E, 20° 11.061'S
31° 3.181'E, 20° 10.696'S
31° 3.093'E, 20° 11.047'S
31° 2.726'E, 20° 11.094'S
31° 2.491'E, 20° 10.903'S
31° 2.356'E, 20° 11.690'S
31° 3.554'E, 20° 14.082'S
31° 3.026'E, 20° 13.557'S
31° 2.699'E, 20° 13.372'S
31° 2.593'E, 20° 13.210'S
31° 2.592'E, 20° 13.689'S
31° 2.116'E, 20° 13.895'S
31° 0.967'E, 20° 15.155'S
31° 0.801'E, 20° 14.657'S
31° 1.110'E, 20° 14.645'S
31° 1.350'E, 20° 14.056'S
31° 0.319'E, 20° 14.626'S
30° 59.993'E, 20° 14.172'S
31° 1.815'E, 20° 12.428'S
31° 1.806'E, 20° 12.237'S
31° 2.047'E, 20° 11.920'S
31° 1.682'E, 20° 12.048'S
31° 2.077'E, 20° 11.699'S
31° 1.763'E, 20° 11.553'S
31° 3.954'E, 20° 10.958'S
31° 4.169'E, 20° 10.753'S
31° 3.949'E, 20° 10.579'S
31° 3.868'E, 20° 10.148'S
31° 4.067'E, 20° 9.574'S
31° 4.017'E, 20° 9.285'S
31° 3.752'E, 20° 7.007'S
31° 2.954'E, 20° 8.904'S
31° 2.704'E, 20° 9.058'S
31° 2.513'E, 20° 9.058'S
31° 2.580'E, 20° 8.874'S
31° 2.514'E, 20° 8.666'S
31° 3.522'E, 20° 8.436'S
31° 3.619'E, 20° 8.246'S
31° 3.454'E, 20° 8.044'S
31° 3.730'E, 20° 7.837'S
31° 4.031'E, 20° 7.715'S
31° 4.332'E, 20° 7.657'S
31° 2.257'E, 20° 8.570'S
31° 1.911'E, 20° 8.459'S
31° 4.006'E, 20° 9.880'S
31° 4.005'E, 20° 10.544'S
31° 4.135'E, 20° 10.853'S
31° 3.932'E, 20° 11.006'S
31° 3.233'E, 20° 12.149'S
31° 3.177'E, 20° 12.336'S
31° 2.977'E, 20° 12.022'S
31° 2.708'E, 20° 12.022'S
31° 3.054'E, 20° 11.437'S
31° 3.506'E, 20° 11.129'S
31° 1.375'E, 20° 11.500'S
31° 1.941'E, 20° 11.418'S
31° 2.406'E, 20° 11.377'S
31° 2.693'E, 20° 11.404'S
31° 2.249'E, 20° 11.003'S
31° 2.211'E, 20° 10.688'S
31° 3.076'E, 20° 12.663'S
31° 2.849'E, 20° 12.711'S
31° 2.915'E, 20° 12.434'S
31° 2.713'E, 20° 12.187'S
31° 2.508'E, 20° 12.162'S
31° 2.183'E, 20° 12.378'S
31° 2.877'E, 20° 10.975'S
31° 3.027'E, 20° 10.803'S
31° 3.179'E, 20° 10.803'S
31° 3.142'E, 20° 10.644'S
31° 3.282'E, 20° 10.629'S
31° 3.263'E, 20° 10.904'S
31° 3.557'E, 20° 9.067'S
31° 3.960'E, 20° 10.148'S
31° 4.098'E, 20° 9.757'S
31° 4.117'E, 20° 9.310'S
31° 3.927'E, 20° 9.067'S
31° 3.413'E, 20° 8.830'S
31° 3.718'E, 20° 13.809'S
31° 3.535'E, 20° 13.661'S
31° 3.553'E, 20° 13.998'S
31° 3.752'E, 20° 14.206'S
31° 3.532'E, 20° 14.399'S
31° 3.162'E, 20° 13.756'S
31° 2.840'E, 20° 13.933'S
31° 2.943'E, 20° 14.155'S
31° 2.267'E, 20° 14.483'S
31° 1.896'E, 20° 14.832'S
31° 1.856'E, 20° 14.964'S
31° 1.637'E, 20° 15.161'S
31° 4.282'E, 20° 11.688'S
31° 4.303'E, 20° 12.136'S
31° 4.060'E, 20° 12.335'S
31° 3.905'E, 20° 12.286'S
31° 3.718'E, 20° 12.086'S
31° 3.730'E, 20° 12.555'S
31° 4.006'E, 20° 13.049'S
31° 4.598'E, 20° 13.354'S
31° 4.193'E, 20° 12.840'S
31° 4.044'E, 20° 12.531'S
31° 4.392'E, 20° 12.427'S
31° 4.428'E, 20° 12.483'S
31° 4.603'E, 20° 12.348'S
31° 4.421'E, 20° 12.022'S
31° 4.429'E, 20° 11.764'S
31° 4.757'E, 20° 11.526'S
31° 4.941'E, 20° 11.538'S
31° 5.112'E, 20° 11.552'S
30° 59.980'E, 20° 14.804'S
30° 59.942'E, 20° 14.386'S
31° 3.268'E, 20° 13.044'S
31° 3.259'E, 20° 13.207'S
31° 3.456'E, 20° 12.959'S
31° 3.343'E, 20° 12.981'S
31° 2.840'E, 20° 13.933'S
31° 2.943'E, 20° 14.155'S
31° 2.267'E, 20° 14.483'S
31° 1.896'E, 20° 14.832'S
31° 1.856'E, 20° 14.964'S
31° 1.637'E, 20° 15.161'S
31° 1.712'E, 20° 15.358'S
