31° 3.663'E, 20° 14.850'S
31° 3.076'E, 20° 15.199'S
31° 3.782'E, 20° 14.080'S
31° 4.085'E, 20° 13.867'S
31° 4.060'E, 20° 13.489'S
31° 3.864'E, 20° 13.253'S
31° 1.925'E, 20° 14.437'S
31° 1.695'E, 20° 14.711'S
31° 1.454'E, 20° 14.446'S
31° 1.722'E, 20° 14.306'S
31° 1.710'E, 20° 13.937'S
31° 1.618'E, 20° 13.600'S
31° 4.037'E, 20° 9.099'S
31° 4.288'E, 20° 9.517'S
31° 4.109'E, 20° 10.177'S
31° 4.356'E, 20° 10.915'S
31° 3.731'E, 20° 11.437'S
31° 3.036'E, 20° 11.873'S
30° 59.894'E, 20° 15.627'S
31° 0.078'E, 20° 15.147'S
31° 0.629'E, 20° 15.053'S
31° 0.752'E, 20° 15.449'S
31° 1.159'E, 20° 15.589'S
31° 0.374'E, 20° 15.603'S
31° 3.581'E, 20° 12.408'S
31° 4.058'E, 20° 12.174'S
31° 3.647'E, 20° 11.954'S
31° 4.085'E, 20° 11.903'S
31° 4.174'E, 20° 11.493'S
31° 4.657'E, 20° 11.311'S
31° 4.279'E, 20° 13.447'S
31° 5.031'E, 20° 13.912'S
31° 4.298'E, 20° 14.151'S
31° 5.405'E, 20° 13.644'S
31° 4.647'E, 20° 13.120'S
31° 4.230'E, 20° 12.728'S
31° 4.827'E, 20° 12.659'S
31° 5.329'E, 20° 13.022'S
31° 5.404'E, 20° 12.157'S
31° 4.851'E, 20° 12.032'S
31° 5.572'E, 20° 11.613'S
31° 5.371'E, 20° 11.140'S
31° 5.431'E, 20° 10.490'S
31° 5.177'E, 20° 9.730'S
31° 4.888'E, 20° 9.117'S
31° 4.388'E, 20° 8.045'S
31° 3.634'E, 20° 8.193'S
31° 3.635'E, 20° 8.795'S
31° 1.647'E, 20° 15.726'S
31° 1.459'E, 20° 15.304'S
31° 1.835'E, 20° 15.692'S
31° 2.372'E, 20° 15.745'S
31° 2.139'E, 20° 14.889'S
31° 3.130'E, 20° 14.081'S
31° 5.144'E, 20° 11.326'S
31° 5.012'E, 20° 10.469'S
31° 4.861'E, 20° 10.000'S
31° 3.602'E, 20° 11.617'S
31° 4.165'E, 20° 12.713'S
31° 2.940'E, 20° 13.103'S
30° 55.638'E, 20° 14.480'S
30° 56.159'E, 20° 14.250'S
30° 56.601'E, 20° 14.124'S
30° 56.894'E, 20° 14.062'S
30° 57.288'E, 20° 14.433'S
30° 56.566'E, 20° 14.747'S
30° 56.360'E, 20° 14.495'S
30° 57.191'E, 20° 14.926'S
30° 58.077'E, 20° 15.166'S
30° 57.663'E, 20° 14.707'S
30° 57.464'E, 20° 13.934'S
30° 57.799'E, 20° 13.548'S
30° 56.783'E, 20° 13.062'S
30° 56.972'E, 20° 13.090'S
30° 56.847'E, 20° 13.468'S
30° 56.243'E, 20° 13.654'S
30° 55.694'E, 20° 14.062'S
30° 55.687'E, 20° 14.410'S
31° 1.092'E, 20° 13.667'S
31° 1.716'E, 20° 14.431'S
31° 3.017'E, 20° 13.058'S
30° 57.605'E, 20° 11.279'S
30° 56.584'E, 20° 11.315'S
30° 56.004'E, 20° 11.243'S
30° 54.054'E, 20° 11.274'S
30° 54.368'E, 20° 11.247'S
30° 54.305'E, 20° 11.807'S
30° 54.842'E, 20° 11.772'S
30° 55.207'E, 20° 11.638'S
30° 55.297'E, 20° 12.053'S
30° 57.264'E, 20° 8.439'S
30° 55.145'E, 20° 8.772'S
30° 54.764'E, 20° 8.473'S
30° 54.984'E, 20° 8.104'S
30° 54.371'E, 20° 9.259'S
30° 55.158'E, 20° 9.616'S
30° 55.297'E, 20° 12.524'S
30° 54.972'E, 20° 12.053'S
30° 54.863'E, 20° 12.927'S
30° 55.170'E, 20° 13.673'S
30° 55.389'E, 20° 12.989'S
30° 55.754'E, 20° 12.696'S
30° 55.220'E, 20° 10.263'S
30° 55.549'E, 20° 10.327'S
30° 55.279'E, 20° 10.794'S
30° 55.114'E, 20° 11.117'S
30° 54.706'E, 20° 11.103'S
30° 54.159'E, 20° 10.724'S
30° 55.947'E, 20° 10.607'S
30° 56.234'E, 20° 9.892'S
30° 57.148'E, 20° 10.684'S
30° 57.047'E, 20° 9.400'S
30° 55.886'E, 20° 9.153'S
30° 55.546'E, 20° 8.894'S
30° 57.773'E, 20° 14.043'S
30° 57.880'E, 20° 14.551'S
30° 58.179'E, 20° 15.156'S
30° 58.498'E, 20° 14.484'S
30° 59.236'E, 20° 13.921'S
30° 59.491'E, 20° 14.339'S
31° 2.784'E, 20° 8.144'S
31° 2.757'E, 20° 7.618'S
31° 2.393'E, 20° 8.902'S
31° 2.442'E, 20° 9.234'S
31° 3.222'E, 20° 8.990'S
31° 3.761'E, 20° 9.341'S
31° 3.898'E, 20° 7.060'S
31° 2.848'E, 20° 7.165'S
31° 2.082'E, 20° 7.687'S
31° 2.223'E, 20° 8.251'S
31° 2.609'E, 20° 8.482'S
31° 2.685'E, 20° 8.858'S
30° 54.655'E, 20° 8.730'S
30° 54.606'E, 20° 8.424'S
30° 54.327'E, 20° 8.401'S
30° 54.294'E, 20° 7.985'S
30° 55.175'E, 20° 7.827'S
30° 55.379'E, 20° 8.613'S
30° 55.666'E, 20° 9.962'S
