30° 58.782'E, 20° 13.081'S
30° 59.074'E, 20° 13.104'S
30° 59.270'E, 20° 12.926'S
30° 59.301'E, 20° 12.833'S
30° 59.413'E, 20° 12.753'S
30° 59.348'E, 20° 13.007'S
30° 55.089'E, 20° 9.203'S
30° 55.168'E, 20° 9.295'S
30° 55.273'E, 20° 9.281'S
30° 55.347'E, 20° 9.273'S
30° 55.430'E, 20° 9.426'S
30° 55.529'E, 20° 9.532'S
30° 55.739'E, 20° 11.820'S
30° 55.669'E, 20° 11.906'S
30° 55.795'E, 20° 12.058'S
30° 55.793'E, 20° 12.189'S
30° 55.691'E, 20° 12.405'S
30° 55.884'E, 20° 12.340'S
30° 59.867'E, 20° 13.181'S
30° 59.770'E, 20° 13.289'S
30° 59.926'E, 20° 13.315'S
30° 59.824'E, 20° 13.369'S
31° 0.296'E, 20° 13.548'S
31° 0.469'E, 20° 13.445'S
30° 57.406'E, 20° 12.256'S
30° 57.750'E, 20° 12.532'S
30° 57.997'E, 20° 12.473'S
30° 57.881'E, 20° 12.671'S
30° 58.154'E, 20° 12.836'S
30° 58.327'E, 20° 13.032'S
31° 0.753'E, 20° 13.232'S
31° 1.165'E, 20° 13.283'S
31° 0.897'E, 20° 13.450'S
31° 0.793'E, 20° 13.784'S
31° 1.165'E, 20° 14.010'S
31° 1.557'E, 20° 13.706'S
30° 55.816'E, 20° 10.294'S
30° 55.652'E, 20° 10.463'S
30° 55.574'E, 20° 10.648'S
30° 55.588'E, 20° 10.882'S
30° 55.569'E, 20° 11.061'S
30° 55.513'E, 20° 11.166'S
30° 56.563'E, 20° 12.611'S
30° 56.620'E, 20° 12.626'S
30° 56.803'E, 20° 12.574'S
30° 56.761'E, 20° 12.743'S
30° 56.955'E, 20° 12.640'S
30° 55.788'E, 20° 11.644'S
30° 56.052'E, 20° 11.963'S
30° 56.204'E, 20° 11.891'S
30° 56.285'E, 20° 11.904'S
30° 56.442'E, 20° 12.073'S
30° 57.227'E, 20° 12.029'S
30° 57.453'E, 20° 11.928'S
30° 55.575'E, 20° 9.795'S
30° 55.569'E, 20° 9.912'S
30° 55.606'E, 20° 10.043'S
30° 55.753'E, 20° 10.038'S
30° 55.859'E, 20° 10.026'S
30° 55.912'E, 20° 10.096'S
31° 2.756'E, 20° 11.088'S
31° 2.669'E, 20° 13.271'S
31° 3.573'E, 20° 13.492'S
31° 3.524'E, 20° 13.964'S
31° 3.309'E, 20° 13.638'S
31° 3.022'E, 20° 13.469'S
31° 2.756'E, 20° 11.088'S
31° 2.669'E, 20° 13.271'S
31° 3.573'E, 20° 13.492'S
31° 3.524'E, 20° 13.964'S
31° 3.309'E, 20° 13.638'S
31° 3.022'E, 20° 13.469'S
31° 2.241'E, 20° 12.149'S
31° 1.787'E, 20° 12.110'S
31° 2.121'E, 20° 12.232'S
31° 2.057'E, 20° 12.320'S
31° 2.173'E, 20° 12.326'S
31° 2.528'E, 20° 12.216'S
31° 1.721'E, 20° 14.936'S
31° 1.602'E, 20° 14.973'S
31° 1.365'E, 20° 14.938'S
31° 1.108'E, 20° 14.919'S
31° 1.326'E, 20° 15.439'S
31° 1.153'E, 20° 15.336'S
31° 2.455'E, 20° 12.030'S
31° 2.255'E, 20° 11.677'S
31° 2.540'E, 20° 11.722'S
31° 2.830'E, 20° 11.626'S
31° 2.891'E, 20° 11.285'S
31° 3.167'E, 20° 11.068'S
31° 2.504'E, 20° 10.914'S
31° 2.761'E, 20° 11.262'S
31° 2.686'E, 20° 11.593'S
31° 2.403'E, 20° 11.511'S
31° 1.877'E, 20° 11.541'S
31° 2.263'E, 20° 11.781'S
31° 2.811'E, 20° 12.161'S
31° 3.063'E, 20° 12.537'S
31° 3.480'E, 20° 12.756'S
31° 3.854'E, 20° 12.770'S
31° 2.634'E, 20° 12.096'S
31° 2.404'E, 20° 12.170'S
31° 2.778'E, 20° 13.781'S
31° 2.481'E, 20° 13.791'S
31° 2.222'E, 20° 13.820'S
31° 2.196'E, 20° 14.189'S
31° 2.569'E, 20° 14.160'S
31° 2.296'E, 20° 14.377'S
31° 2.241'E, 20° 12.149'S
31° 1.787'E, 20° 12.110'S
31° 2.121'E, 20° 12.232'S
31° 2.057'E, 20° 12.320'S
31° 2.173'E, 20° 12.326'S
31° 2.528'E, 20° 12.216'S
31° 2.934'E, 20° 12.655'S
31° 3.340'E, 20° 12.964'S
31° 3.511'E, 20° 12.741'S
31° 3.876'E, 20° 12.770'S
31° 3.866'E, 20° 12.505'S
31° 4.168'E, 20° 12.402'S
30° 58.635'E, 20° 13.801'S
30° 57.317'E, 20° 13.620'S
30° 57.491'E, 20° 13.326'S
30° 57.807'E, 20° 12.883'S
30° 57.569'E, 20° 12.720'S
30° 56.918'E, 20° 12.521'S
30° 57.545'E, 20° 13.208'S
30° 57.408'E, 20° 13.471'S
30° 58.358'E, 20° 13.303'S
30° 58.684'E, 20° 13.292'S
30° 59.125'E, 20° 13.340'S
30° 59.342'E, 20° 13.169'S
31° 1.114'E, 20° 14.238'S
31° 1.261'E, 20° 14.155'S
31° 0.918'E, 20° 14.498'S
31° 1.232'E, 20° 14.622'S
31° 1.351'E, 20° 14.961'S
31° 1.646'E, 20° 14.930'S
31° 1.646'E, 20° 14.920'S
31° 1.811'E, 20° 14.859'S
31° 1.943'E, 20° 14.743'S
31° 2.053'E, 20° 14.584'S
31° 2.195'E, 20° 14.366'S
31° 2.179'E, 20° 14.206'S
31° 0.037'E, 20° 14.177'S
31° 0.391'E, 20° 13.945'S
31° 0.065'E, 20° 13.902'S
30° 59.726'E, 20° 13.349'S
30° 59.311'E, 20° 13.353'S
30° 58.911'E, 20° 13.398'S
30° 55.781'E, 20° 11.932'S
30° 56.070'E, 20° 12.243'S
30° 56.239'E, 20° 12.088'S
30° 56.651'E, 20° 12.192'S
30° 59.997'E, 20° 12.130'S
30° 57.015'E, 20° 12.418'S
30° 59.841'E, 20° 13.725'S
31° 0.109'E, 20° 13.695'S
31° 0.539'E, 20° 13.589'S
31° 0.515'E, 20° 13.880'S
31° 0.257'E, 20° 14.067'S
31° 0.278'E, 20° 14.409'S
31° 1.204'E, 20° 14.200'S
31° 0.834'E, 20° 14.088'S
31° 0.628'E, 20° 13.814'S
31° 0.778'E, 20° 13.437'S
31° 0.884'E, 20° 14.210'S
31° 0.881'E, 20° 14.571'S
30° 57.178'E, 20° 12.175'S
30° 57.313'E, 20° 12.064'S
30° 57.360'E, 20° 12.274'S
30° 57.205'E, 20° 12.344'S
30° 57.164'E, 20° 12.585'S
30° 57.422'E, 20° 12.605'S
30° 55.761'E, 20° 11.932'S
30° 55.879'E, 20° 12.183'S
30° 56.040'E, 20° 12.178'S
30° 56.159'E, 20° 11.932'S
30° 56.327'E, 20° 11.996'S
30° 56.611'E, 20° 12.129'S
30° 59.616'E, 20° 13.777'S
30° 59.025'E, 20° 13.692'S
30° 58.893'E, 20° 13.585'S
30° 58.749'E, 20° 13.677'S
30° 58.769'E, 20° 13.793'S
30° 58.663'E, 20° 13.898'S
30° 58.552'E, 20° 13.984'S
30° 58.477'E, 20° 13.872'S
31° 2.810'E, 20° 13.955'S
31° 2.865'E, 20° 14.127'S
31° 2.787'E, 20° 14.229'S
31° 2.699'E, 20° 14.328'S
31° 2.256'E, 20° 14.567'S
31° 1.912'E, 20° 14.969'S
31° 1.808'E, 20° 15.144'S
31° 1.684'E, 20° 15.036'S
