31° 2.164'E, 20° 8.606'S
31° 2.217'E, 20° 8.548'S
31° 2.105'E, 20° 8.472'S
31° 1.903'E, 20° 8.458'S
31° 1.877'E, 20° 8.302'S
31° 1.834'E, 20° 8.153'S
31° 2.933'E, 20° 12.187'S
31° 2.926'E, 20° 12.587'S
31° 3.149'E, 20° 12.644'S
31° 3.398'E, 20° 12.833'S
31° 3.841'E, 20° 12.908'S
31° 4.093'E, 20° 13.060'S
31° 3.230'E, 20° 8.770'S
31° 3.058'E, 20° 8.712'S
31° 3.217'E, 20° 8.835'S
31° 3.017'E, 20° 8.959'S
31° 2.808'E, 20° 9.126'S
31° 2.539'E, 20° 9.138'S
31° 3.394'E, 20° 11.070'S
31° 3.128'E, 20° 10.887'S
31° 3.032'E, 20° 11.218'S
31° 2.830'E, 20° 11.188'S
31° 2.602'E, 20° 11.114'S
31° 2.391'E, 20° 10.857'S
31° 1.708'E, 20° 7.865'S
31° 1.602'E, 20° 7.709'S
31° 1.510'E, 20° 7.544'S
31° 1.392'E, 20° 7.407'S
31° 1.249'E, 20° 7.291'S
31° 2.196'E, 20° 8.623'S
31° 1.708'E, 20° 7.865'S
31° 1.602'E, 20° 7.709'S
31° 1.510'E, 20° 7.544'S
31° 1.392'E, 20° 7.407'S
31° 1.249'E, 20° 7.291'S
31° 2.196'E, 20° 8.623'S
31° 2.608'E, 20° 11.669'S
31° 2.353'E, 20° 11.712'S
31° 1.856'E, 20° 11.525'S
31° 1.800'E, 20° 12.187'S
31° 2.267'E, 20° 12.242'S
31° 2.648'E, 20° 12.134'S
31° 3.154'E, 20° 8.796'S
31° 3.385'E, 20° 8.825'S
31° 3.607'E, 20° 9.049'S
31° 4.018'E, 20° 9.216'S
31° 4.092'E, 20° 9.590'S
31° 3.968'E, 20° 10.171'S
31° 2.720'E, 20° 9.032'S
31° 2.543'E, 20° 8.968'S
31° 2.437'E, 20° 8.990'S
31° 2.586'E, 20° 8.809'S
31° 2.528'E, 20° 8.776'S
31° 2.512'E, 20° 8.668'S
31° 3.943'E, 20° 12.780'S
31° 3.787'E, 20° 12.416'S
31° 4.075'E, 20° 12.468'S
31° 4.325'E, 20° 12.295'S
31° 4.334'E, 20° 12.049'S
31° 4.343'E, 20° 11.797'S
31° 3.991'E, 20° 7.726'S
31° 3.536'E, 20° 8.198'S
31° 3.418'E, 20° 8.004'S
31° 3.677'E, 20° 7.907'S
31° 3.820'E, 20° 7.703'S
31° 3.458'E, 20° 8.503'S
31° 3.896'E, 20° 9.051'S
31° 3.590'E, 20° 8.936'S
31° 3.477'E, 20° 8.808'S
31° 3.382'E, 20° 8.789'S
31° 3.438'E, 20° 8.470'S
31° 3.603'E, 20° 8.370'S
31° 3.850'E, 20° 10.165'S
31° 4.055'E, 20° 9.437'S
31° 3.707'E, 20° 9.141'S
31° 3.526'E, 20° 9.064'S
31° 2.909'E, 20° 11.702'S
31° 2.687'E, 20° 12.022'S
31° 3.264'E, 20° 10.718'S
31° 3.236'E, 20° 10.931'S
31° 3.445'E, 20° 10.944'S
31° 3.729'E, 20° 11.080'S
31° 3.965'E, 20° 11.014'S
31° 4.137'E, 20° 10.825'S
31° 3.508'E, 20° 11.147'S
31° 3.872'E, 20° 11.122'S
31° 4.176'E, 20° 10.955'S
31° 4.098'E, 20° 10.499'S
31° 4.140'E, 20° 9.737'S
31° 4.180'E, 20° 9.429'S
31° 2.176'E, 20° 10.983'S
31° 2.190'E, 20° 10.691'S
31° 2.509'E, 20° 10.691'S
31° 2.690'E, 20° 10.891'S
31° 2.961'E, 20° 11.022'S
31° 2.997'E, 20° 10.798'S
31° 1.848'E, 20° 12.289'S
31° 1.593'E, 20° 12.218'S
31° 1.253'E, 20° 12.149'S
31° 1.708'E, 20° 12.033'S
31° 2.042'E, 20° 11.963'S
31° 1.978'E, 20° 11.857'S
31° 2.858'E, 20° 12.521'S
31° 2.898'E, 20° 12.410'S
31° 2.657'E, 20° 12.184'S
31° 2.355'E, 20° 12.325'S
31° 2.077'E, 20° 12.420'S
31° 1.818'E, 20° 12.452'S
31° 3.487'E, 20° 8.083'S
31° 3.438'E, 20° 8.085'S
31° 3.330'E, 20° 8.050'S
31° 3.527'E, 20° 7.929'S
31° 3.870'E, 20° 7.724'S
31° 3.737'E, 20° 7.859'S
31° 1.777'E, 20° 11.616'S
31° 1.334'E, 20° 11.507'S
31° 1.776'E, 20° 11.380'S
31° 2.300'E, 20° 11.468'S
31° 2.381'E, 20° 11.381'S
31° 2.678'E, 20° 11.443'S
31° 3.714'E, 20° 12.365'S
31° 3.749'E, 20° 12.576'S
31° 3.512'E, 20° 12.521'S
31° 3.394'E, 20° 12.354'S
31° 3.247'E, 20° 12.127'S
31° 3.141'E, 20° 12.399'S
31° 4.248'E, 20° 11.928'S
31° 4.291'E, 20° 12.206'S
31° 4.110'E, 20° 12.376'S
31° 3.888'E, 20° 12.376'S
31° 3.791'E, 20° 12.218'S
31° 3.751'E, 20° 12.080'S
31° 4.690'E, 20° 12.388'S
31° 4.411'E, 20° 12.183'S
31° 4.440'E, 20° 11.797'S
31° 4.811'E, 20° 11.542'S
31° 5.111'E, 20° 11.578'S
31° 5.325'E, 20° 11.431'S
31° 3.498'E, 20° 14.095'S
31° 3.359'E, 20° 12.951'S
31° 3.319'E, 20° 13.004'S
31° 3.289'E, 20° 13.046'S
31° 3.259'E, 20° 13.107'S
31° 3.247'E, 20° 13.178'S
31° 2.216'E, 20° 13.914'S
31° 2.665'E, 20° 14.071'S
31° 2.558'E, 20° 13.235'S
31° 2.965'E, 20° 13.585'S
31° 3.677'E, 20° 13.542'S
31° 3.322'E, 20° 13.736'S
31° 0.127'E, 20° 14.669'S
31° 1.078'E, 20° 14.814'S
31° 1.151'E, 20° 15.325'S
31° 1.394'E, 20° 15.656'S
31° 1.595'E, 20° 14.950'S
31° 2.081'E, 20° 14.595'S
31° 0.829'E, 20° 14.084'S
31° 1.126'E, 20° 14.123'S
31° 1.506'E, 20° 13.805'S
31° 1.506'E, 20° 14.162'S
31° 0.902'E, 20° 14.581'S
31° 0.599'E, 20° 14.473'S
31° 4.596'E, 20° 13.325'S
31° 4.436'E, 20° 13.126'S
31° 4.136'E, 20° 12.855'S
31° 4.079'E, 20° 12.520'S
31° 4.242'E, 20° 12.421'S
31° 4.427'E, 20° 12.500'S
31° 5.456'E, 20° 11.380'S
31° 4.925'E, 20° 11.603'S
31° 4.766'E, 20° 11.493'S
31° 4.591'E, 20° 11.605'S
31° 4.425'E, 20° 11.749'S
31° 4.294'E, 20° 11.633'S
31° 3.243'E, 20° 13.289'S
31° 3.710'E, 20° 13.025'S
31° 4.116'E, 20° 13.170'S
31° 4.265'E, 20° 13.342'S
31° 4.891'E, 20° 13.511'S
31° 4.811'E, 20° 13.438'S
30° 57.447'E, 20° 11.666'S
30° 57.207'E, 20° 11.845'S
30° 56.981'E, 20° 11.636'S
30° 56.780'E, 20° 11.855'S
30° 56.499'E, 20° 11.911'S
30° 56.328'E, 20° 11.797'S
30° 58.058'E, 20° 13.462'S
30° 58.099'E, 20° 13.135'S
30° 58.600'E, 20° 13.406'S
30° 59.115'E, 20° 13.307'S
30° 59.311'E, 20° 12.930'S
30° 58.580'E, 20° 13.865'S
30° 56.019'E, 20° 11.716'S
30° 55.839'E, 20° 11.565'S
30° 55.536'E, 20° 11.399'S
30° 55.559'E, 20° 10.782'S
30° 55.551'E, 20° 11.033'S
30° 55.507'E, 20° 11.315'S
30° 57.015'E, 20° 11.922'S
30° 57.369'E, 20° 12.738'S
30° 57.375'E, 20° 13.196'S
30° 57.183'E, 20° 13.710'S
30° 56.647'E, 20° 13.818'S
30° 57.159'E, 20° 14.034'S
30° 55.693'E, 20° 12.242'S
30° 55.787'E, 20° 11.888'S
30° 56.273'E, 20° 12.371'S
30° 56.244'E, 20° 12.034'S
30° 56.627'E, 20° 12.707'S
30° 57.413'E, 20° 11.934'S
30° 59.540'E, 20° 13.629'S
30° 59.829'E, 20° 13.380'S
30° 59.766'E, 20° 14.257'S
31° 0.211'E, 20° 13.979'S
31° 0.547'E, 20° 13.643'S
31° 0.861'E, 20° 13.307'S
30° 58.129'E, 20° 12.596'S
30° 58.239'E, 20° 12.530'S
30° 58.170'E, 20° 12.404'S
30° 57.949'E, 20° 12.356'S
30° 57.931'E, 20° 12.407'S
30° 57.739'E, 20° 12.470'S
30° 57.949'E, 20° 12.658'S
30° 57.698'E, 20° 12.470'S
30° 57.600'E, 20° 12.181'S
30° 57.591'E, 20° 11.955'S
30° 57.866'E, 20° 11.784'S
30° 57.670'E, 20° 11.753'S
30° 58.129'E, 20° 12.596'S
30° 58.239'E, 20° 12.530'S
30° 58.170'E, 20° 12.404'S
30° 57.949'E, 20° 12.356'S
30° 57.931'E, 20° 12.407'S
30° 57.739'E, 20° 12.470'S
30° 59.513'E, 20° 12.757'S
30° 59.362'E, 20° 12.634'S
30° 59.218'E, 20° 12.757'S
30° 59.128'E, 20° 13.024'S
30° 59.491'E, 20° 12.903'S
30° 58.968'E, 20° 13.060'S
31° 2.575'E, 20° 13.403'S
31° 2.465'E, 20° 13.544'S
31° 2.324'E, 20° 13.670'S
31° 2.061'E, 20° 13.706'S
31° 1.524'E, 20° 14.541'S
31° 1.348'E, 20° 14.301'S
31° 1.526'E, 20° 14.313'S
31° 1.658'E, 20° 14.081'S
31° 1.545'E, 20° 13.899'S
31° 1.620'E, 20° 13.667'S
31° 3.809'E, 20° 13.335'S
31° 3.559'E, 20° 13.429'S
