30° 57.810'E, 20° 11.622'S
30° 57.454'E, 20° 11.965'S
30° 57.415'E, 20° 12.670'S
30° 56.844'E, 20° 12.676'S
30° 57.245'E, 20° 13.569'S
30° 58.057'E, 20° 13.135'S
30° 55.549'E, 20° 11.586'S
30° 55.597'E, 20° 12.538'S
30° 55.506'E, 20° 12.103'S
30° 56.220'E, 20° 12.150'S
30° 56.252'E, 20° 11.523'S
30° 56.891'E, 20° 11.514'S
31° 0.897'E, 20° 15.324'S
31° 0.851'E, 20° 15.052'S
31° 0.980'E, 20° 14.906'S
31° 1.119'E, 20° 14.639'S
31° 1.476'E, 20° 14.070'S
31° 1.491'E, 20° 13.885'S
30° 56.651'E, 20° 12.810'S
30° 57.197'E, 20° 12.343'S
30° 57.338'E, 20° 12.011'S
30° 57.708'E, 20° 11.819'S
30° 57.053'E, 20° 11.707'S
30° 56.697'E, 20° 12.197'S
31° 1.634'E, 20° 15.146'S
31° 1.664'E, 20° 15.271'S
31° 1.287'E, 20° 15.165'S
31° 1.341'E, 20° 15.380'S
31° 1.402'E, 20° 15.545'S
31° 1.477'E, 20° 15.745'S
30° 57.235'E, 20° 13.632'S
30° 56.456'E, 20° 13.942'S
30° 57.333'E, 20° 14.160'S
30° 58.213'E, 20° 13.422'S
30° 57.973'E, 20° 12.918'S
30° 58.053'E, 20° 12.468'S
30° 59.656'E, 20° 13.621'S
30° 59.071'E, 20° 13.646'S
30° 58.571'E, 20° 13.905'S
30° 58.541'E, 20° 13.494'S
30° 58.941'E, 20° 13.590'S
30° 59.042'E, 20° 13.415'S
30° 59.356'E, 20° 12.903'S
30° 58.897'E, 20° 13.141'S
30° 58.229'E, 20° 13.576'S
30° 58.370'E, 20° 13.473'S
30° 57.281'E, 20° 13.949'S
30° 57.059'E, 20° 13.968'S
31° 0.743'E, 20° 13.480'S
31° 0.358'E, 20° 13.521'S
31° 0.631'E, 20° 13.955'S
31° 0.056'E, 20° 13.971'S
30° 59.332'E, 20° 14.133'S
30° 59.701'E, 20° 14.504'S
31° 0.086'E, 20° 14.827'S
31° 0.590'E, 20° 14.630'S
31° 0.515'E, 20° 14.230'S
31° 1.464'E, 20° 14.189'S
31° 1.574'E, 20° 13.718'S
31° 1.155'E, 20° 13.295'S
31° 1.100'E, 20° 12.093'S
31° 1.779'E, 20° 12.464'S
31° 2.261'E, 20° 12.305'S
31° 2.299'E, 20° 12.068'S
31° 2.669'E, 20° 12.203'S
31° 3.161'E, 20° 12.154'S
31° 4.397'E, 20° 11.766'S
31° 4.772'E, 20° 11.653'S
31° 5.100'E, 20° 11.541'S
31° 5.324'E, 20° 11.485'S
31° 3.812'E, 20° 13.833'S
31° 3.779'E, 20° 13.512'S
31° 2.961'E, 20° 12.585'S
31° 3.483'E, 20° 12.707'S
31° 3.607'E, 20° 12.956'S
31° 3.851'E, 20° 12.916'S
31° 4.045'E, 20° 13.026'S
31° 4.334'E, 20° 13.236'S
31° 4.660'E, 20° 13.353'S
31° 4.146'E, 20° 12.938'S
31° 3.909'E, 20° 12.520'S
31° 3.846'E, 20° 12.305'S
31° 4.559'E, 20° 12.382'S
31° 4.398'E, 20° 11.995'S
31° 3.788'E, 20° 13.780'S
31° 3.860'E, 20° 13.426'S
31° 3.626'E, 20° 14.141'S
31° 3.605'E, 20° 14.431'S
31° 3.704'E, 20° 14.339'S
31° 3.465'E, 20° 14.004'S
31° 1.077'E, 20° 11.523'S
31° 0.900'E, 20° 11.462'S
31° 1.641'E, 20° 11.621'S
31° 2.287'E, 20° 11.755'S
31° 1.955'E, 20° 11.964'S
31° 1.474'E, 20° 12.131'S
31° 2.846'E, 20° 11.651'S
31° 2.774'E, 20° 11.521'S
31° 2.598'E, 20° 11.164'S
31° 2.461'E, 20° 10.863'S
31° 2.154'E, 20° 10.898'S
31° 2.418'E, 20° 10.643'S
31° 3.277'E, 20° 13.672'S
31° 2.933'E, 20° 13.570'S
31° 2.732'E, 20° 13.709'S
31° 2.450'E, 20° 13.757'S
31° 2.066'E, 20° 13.834'S
31° 2.178'E, 20° 14.157'S
31° 3.229'E, 20° 13.581'S
31° 2.980'E, 20° 13.313'S
31° 2.610'E, 20° 13.021'S
31° 2.658'E, 20° 13.318'S
31° 2.825'E, 20° 13.492'S
31° 3.324'E, 20° 13.589'S
31° 2.894'E, 20° 14.155'S
31° 2.467'E, 20° 14.320'S
31° 2.202'E, 20° 14.413'S
31° 2.114'E, 20° 14.600'S
31° 1.978'E, 20° 14.824'S
31° 1.783'E, 20° 14.772'S
31° 3.573'E, 20° 8.312'S
31° 4.035'E, 20° 9.179'S
31° 3.974'E, 20° 9.262'S
31° 4.070'E, 20° 9.362'S
31° 4.070'E, 20° 9.362'S
31° 4.161'E, 20° 9.353'S
31° 3.292'E, 20° 10.623'S
31° 3.167'E, 20° 10.545'S
31° 3.077'E, 20° 10.814'S
31° 3.158'E, 20° 10.982'S
31° 3.230'E, 20° 11.162'S
31° 3.116'E, 20° 11.406'S
31° 2.068'E, 20° 8.534'S
31° 1.918'E, 20° 8.417'S
31° 3.367'E, 20° 8.798'S
31° 3.471'E, 20° 8.811'S
31° 3.500'E, 20° 8.947'S
31° 3.519'E, 20° 9.097'S
31° 3.328'E, 20° 12.864'S
31° 3.319'E, 20° 13.050'S
31° 3.865'E, 20° 7.728'S
31° 3.663'E, 20° 7.875'S
31° 3.492'E, 20° 7.970'S
