30° 57.600'E, 20° 9.295'S
31° 0.767'E, 20° 10.071'S
31° 0.646'E, 20° 11.109'S
31° 0.192'E, 20° 12.168'S
31° 0.800'E, 20° 8.392'S
30° 58.905'E, 20° 9.409'S
31° 3.671'E, 20° 14.850'S
31° 4.617'E, 20° 14.205'S
31° 5.497'E, 20° 13.685'S
31° 4.284'E, 20° 13.722'S
31° 3.669'E, 20° 13.196'S
31° 4.278'E, 20° 12.729'S
31° 4.576'E, 20° 11.861'S
31° 5.542'E, 20° 10.978'S
31° 5.377'E, 20° 10.130'S
31° 5.039'E, 20° 10.828'S
31° 4.646'E, 20° 11.069'S
31° 3.135'E, 20° 11.853'S
31° 3.997'E, 20° 12.022'S
31° 4.238'E, 20° 9.971'S
31° 4.728'E, 20° 8.883'S
31° 4.199'E, 20° 9.016'S
31° 4.059'E, 20° 8.035'S
31° 3.094'E, 20° 6.755'S
31° 1.459'E, 20° 16.024'S
31° 1.925'E, 20° 15.910'S
31° 1.740'E, 20° 15.598'S
31° 1.999'E, 20° 15.276'S
31° 2.538'E, 20° 14.917'S
31° 3.020'E, 20° 15.252'S
30° 58.041'E, 20° 15.131'S
30° 59.151'E, 20° 14.007'S
30° 59.537'E, 20° 14.361'S
30° 59.849'E, 20° 14.682'S
30° 59.325'E, 20° 15.480'S
31° 0.239'E, 20° 15.738'S
30° 58.810'E, 20° 12.670'S
31° 0.847'E, 20° 12.796'S
31° 1.099'E, 20° 11.823'S
31° 1.546'E, 20° 10.882'S
31° 2.586'E, 20° 9.826'S
30° 59.890'E, 20° 10.411'S
30° 56.595'E, 20° 14.070'S
30° 55.807'E, 20° 14.543'S
30° 56.789'E, 20° 14.810'S
30° 57.341'E, 20° 14.862'S
30° 57.812'E, 20° 13.651'S
30° 58.133'E, 20° 13.795'S
31° 0.823'E, 20° 7.132'S
30° 59.010'E, 20° 7.454'S
30° 55.803'E, 20° 7.766'S
30° 56.251'E, 20° 9.402'S
30° 56.046'E, 20° 11.225'S
30° 57.834'E, 20° 11.443'S
30° 54.971'E, 20° 13.184'S
30° 55.658'E, 20° 14.457'S
30° 56.919'E, 20° 13.137'S
30° 56.409'E, 20° 12.989'S
30° 55.906'E, 20° 12.809'S
30° 55.727'E, 20° 13.391'S
30° 54.309'E, 20° 11.272'S
30° 54.248'E, 20° 11.788'S
30° 54.561'E, 20° 12.389'S
30° 55.227'E, 20° 11.623'S
30° 55.182'E, 20° 12.279'S
30° 55.267'E, 20° 12.666'S
30° 54.029'E, 20° 10.236'S
30° 54.399'E, 20° 10.174'S
30° 55.064'E, 20° 10.319'S
30° 55.368'E, 20° 10.406'S
30° 54.925'E, 20° 11.088'S
30° 54.107'E, 20° 10.905'S
30° 54.673'E, 20° 8.697'S
30° 54.587'E, 20° 8.350'S
30° 54.373'E, 20° 8.473'S
30° 54.138'E, 20° 8.818'S
30° 54.089'E, 20° 9.448'S
30° 54.591'E, 20° 8.921'S
30° 55.627'E, 20° 9.375'S
30° 55.501'E, 20° 9.283'S
30° 55.501'E, 20° 9.152'S
30° 55.327'E, 20° 9.128'S
30° 55.460'E, 20° 8.756'S
30° 55.096'E, 20° 8.969'S
30° 55.647'E, 20° 10.505'S
30° 55.961'E, 20° 10.149'S
30° 55.960'E, 20° 9.753'S
30° 55.752'E, 20° 9.795'S
30° 55.735'E, 20° 9.682'S
30° 55.826'E, 20° 9.479'S
30° 58.377'E, 20° 11.597'S
30° 57.873'E, 20° 11.685'S
30° 57.730'E, 20° 11.525'S
30° 57.571'E, 20° 11.582'S
30° 57.335'E, 20° 11.445'S
30° 57.256'E, 20° 11.615'S
30° 59.293'E, 20° 12.543'S
30° 59.022'E, 20° 13.035'S
30° 58.513'E, 20° 12.903'S
30° 58.272'E, 20° 12.703'S
30° 57.815'E, 20° 12.338'S
30° 58.276'E, 20° 12.440'S
31° 1.169'E, 20° 13.866'S
31° 0.910'E, 20° 13.801'S
31° 1.005'E, 20° 13.470'S
31° 1.422'E, 20° 13.339'S
31° 1.511'E, 20° 13.053'S
31° 1.290'E, 20° 13.139'S
31° 1.160'E, 20° 13.866'S
31° 1.397'E, 20° 13.746'S
31° 1.650'E, 20° 13.558'S
31° 1.748'E, 20° 13.660'S
31° 1.650'E, 20° 13.857'S
31° 1.655'E, 20° 14.373'S
31° 0.651'E, 20° 13.216'S
31° 0.381'E, 20° 13.281'S
30° 59.986'E, 20° 13.235'S
31° 0.207'E, 20° 13.142'S
30° 59.582'E, 20° 13.006'S
30° 59.620'E, 20° 12.726'S
31° 3.479'E, 20° 13.309'S  
31° 3.639'E, 20° 13.919'S  
31° 3.901'E, 20° 14.215'S  
31° 3.355'E, 20° 14.660'S  
31° 3.059'E, 20° 13.929'S  
31° 4.184'E, 20° 12.677'S  
31° 2.277'E, 20° 15.501'S  
31° 2.324'E, 20° 15.310'S  
31° 2.346'E, 20° 15.257'S  
31° 2.346'E, 20° 15.220'S  
31° 2.100'E, 20° 14.978'S  
31° 1.989'E, 20° 14.802'S  
31° 1.760'E, 20° 15.364'S  
31° 1.829'E, 20° 15.311'S  
31° 1.727'E, 20° 15.203'S  
31° 1.771'E, 20° 15.020'S  
31° 1.867'E, 20° 14.971'S  
31° 1.967'E, 20° 15.029'S  
31° 1.578'E, 20° 15.677'S  
31° 1.514'E, 20° 15.555'S  
31° 1.559'E, 20° 15.450'S  
31° 1.542'E, 20° 15.338'S  
31° 1.460'E, 20° 15.258'S  
31° 1.549'E, 20° 15.191'S  
31° 1.124'E, 20° 15.053'S  
