 31° 3.734'E, 20° 6.510'S
 31° 4.721'E, 20° 6.525'S
 31° 6.087'E, 20° 6.470'S
 31° 7.729'E, 20° 6.484'S
 31° 8.671'E, 20° 6.496'S
 31° 8.682'E, 20° 7.479'S
 31° 8.674'E, 20° 8.883'S
 31° 8.668'E, 20° 10.614'S
 31° 7.432'E, 20° 16.690'S
 31° 4.884'E, 20° 16.727'S
 31° 2.489'E, 20° 16.724'S
 31° 1.389'E, 20° 16.746'S
 31° 1.300'E, 20° 16.415'S
 31° 1.229'E, 20° 15.953'S
 31° 1.198'E, 20° 15.579'S
 31° 1.495'E, 20° 15.667'S
 31° 1.605'E, 20° 15.467'S
 31° 1.473'E, 20° 15.225'S
 31° 1.747'E, 20° 15.457'S
 31° 1.998'E, 20° 15.411'S
 31° 1.737'E, 20° 15.206'S
 31° 1.869'E, 20° 15.071'S
 31° 2.200'E, 20° 15.331'S
 31° 2.124'E, 20° 15.898'S
 31° 2.460'E, 20° 16.572'S
 31° 2.372'E, 20° 15.970'S
 31° 2.375'E, 20° 15.534'S
 31° 2.249'E, 20° 15.091'S
 31° 2.095'E, 20° 14.918'S
 31° 2.662'E, 20° 14.495'S
 31° 3.141'E, 20° 14.252'S
30° 54.935'E, 20° 9.305'S
30° 55.128'E, 20° 9.392'S
30° 55.346'E, 20° 9.734'S
30° 55.239'E, 20° 10.068'S
30° 55.663'E, 20° 10.175'S
30° 55.461'E, 20° 10.539'S
30° 56.102'E, 20° 12.774'S
30° 56.133'E, 20° 13.039'S
30° 56.438'E, 20° 12.877'S
30° 56.564'E, 20° 13.200'S
30° 56.775'E, 20° 13.007'S
30° 57.089'E, 20° 13.036'S
30° 54.694'E, 20° 8.718'S
30° 54.632'E, 20° 8.397'S
30° 54.394'E, 20° 8.455'S
30° 53.968'E, 20° 8.241'S
30° 53.678'E, 20° 8.267'S
30° 53.964'E, 20° 7.860'S
30° 53.301'E, 20° 7.573'S
30° 53.248'E, 20° 7.304'S
30° 53.196'E, 20° 7.119'S
30° 52.873'E, 20° 7.138'S
30° 52.648'E, 20° 6.969'S
30° 52.219'E, 20° 6.898'S
30° 52.441'E, 20° 6.619'S
30° 53.284'E, 20° 6.899'S
30° 53.467'E, 20° 7.231'S
30° 51.698'E, 20° 6.786'S
30° 51.912'E, 20° 7.006'S
30° 52.286'E, 20° 7.179'S
30° 52.530'E, 20° 7.320'S
30° 52.979'E, 20° 7.345'S
30° 53.031'E, 20° 7.674'S
30° 53.138'E, 20° 7.807'S
30° 53.342'E, 20° 7.819'S
30° 53.638'E, 20° 7.742'S
30° 56.077'E, 20° 10.783'S
30° 55.906'E, 20° 10.852'S
30° 55.785'E, 20° 10.540'S
30° 56.145'E, 20° 10.214'S
30° 55.950'E, 20° 9.793'S
30° 55.763'E, 20° 9.801'S
30° 54.573'E, 20° 11.166'S
30° 54.368'E, 20° 11.231'S
30° 54.360'E, 20° 11.369'S
30° 54.293'E, 20° 11.696'S
30° 54.444'E, 20° 11.782'S
30° 54.601'E, 20° 11.702'S
30° 53.417'E, 20° 8.234'S
30° 53.467'E, 20° 8.460'S
30° 53.824'E, 20° 8.441'S
30° 54.278'E, 20° 8.678'S
30° 54.449'E, 20° 8.688'S
30° 54.483'E, 20° 8.603'S
31° 1.254'E, 20° 15.607'S
31° 1.494'E, 20° 16.039'S
31° 1.558'E, 20° 16.400'S
31° 1.569'E, 20° 16.724'S
30° 59.388'E, 20° 16.765'S
31° 0.945'E, 20° 16.736'S
30° 59.376'E, 20° 14.593'S
30° 59.759'E, 20° 14.617'S
30° 59.837'E, 20° 14.783'S
30° 59.773'E, 20° 14.999'S
31° 0.268'E, 20° 14.935'S
31° 0.578'E, 20° 15.000'S
30° 51.804'E, 20° 8.657'S
30° 51.715'E, 20° 7.793'S
30° 51.737'E, 20° 7.106'S
30° 52.592'E, 20° 7.940'S
30° 53.012'E, 20° 8.005'S
30° 53.252'E, 20° 7.928'S
30° 56.888'E, 20° 14.101'S
30° 57.289'E, 20° 14.495'S
30° 57.403'E, 20° 14.687'S
30° 57.571'E, 20° 14.280'S
30° 57.455'E, 20° 14.072'S
30° 57.712'E, 20° 13.745'S
30° 53.318'E, 20° 16.740'S
30° 51.683'E, 20° 16.724'S
30° 51.676'E, 20° 16.407'S
30° 51.699'E, 20° 14.905'S
30° 51.674'E, 20° 13.128'S
30° 52.544'E, 20° 14.417'S
30° 58.936'E, 20° 15.957'S
30° 58.307'E, 20° 14.974'S
30° 56.854'E, 20° 15.296'S
30° 57.066'E, 20° 16.297'S
30° 56.024'E, 20° 16.379'S
30° 56.974'E, 20° 16.730'S
30° 54.019'E, 20° 9.184'S
30° 54.487'E, 20° 9.688'S
30° 54.507'E, 20° 10.077'S
30° 54.486'E, 20° 10.506'S
30° 53.600'E, 20° 10.602'S
30° 52.297'E, 20° 9.453'S
30° 58.022'E, 20° 14.047'S
30° 58.397'E, 20° 14.114'S
30° 58.797'E, 20° 14.147'S
30° 59.286'E, 20° 13.852'S
30° 58.933'E, 20° 14.363'S
30° 59.327'E, 20° 14.270'S
30° 51.756'E, 20° 11.855'S
30° 53.121'E, 20° 12.571'S
30° 54.126'E, 20° 12.125'S
30° 54.381'E, 20° 11.962'S
30° 53.377'E, 20° 10.957'S
30° 52.419'E, 20° 10.746'S
31° 0.210'E, 20° 8.472'S
30° 59.960'E, 20° 8.053'S
31° 0.313'E, 20° 7.222'S
30° 59.514'E, 20° 7.390'S
30° 58.734'E, 20° 7.110'S
30° 57.245'E, 20° 6.790'S
31° 2.893'E, 20° 9.863'S
31° 3.360'E, 20° 10.218'S
31° 3.404'E, 20° 9.511'S
31° 2.534'E, 20° 9.772'S
31° 1.841'E, 20° 8.791'S
31° 1.122'E, 20° 7.915'S
30° 59.265'E, 20° 12.525'S
30° 59.070'E, 20° 12.514'S
30° 59.038'E, 20° 12.691'S
30° 58.922'E, 20° 12.955'S
30° 58.425'E, 20° 12.850'S
30° 58.318'E, 20° 12.681'S
30° 57.899'E, 20° 11.640'S
30° 57.794'E, 20° 11.551'S
30° 57.588'E, 20° 11.608'S
30° 57.373'E, 20° 11.489'S
30° 57.214'E, 20° 11.637'S
30° 56.873'E, 20° 11.384'S
30° 57.979'E, 20° 12.277'S
30° 57.768'E, 20° 12.254'S
30° 57.715'E, 20° 12.200'S
30° 57.741'E, 20° 12.120'S
30° 58.079'E, 20° 11.898'S
30° 58.375'E, 20° 11.569'S
30° 56.705'E, 20° 11.628'S
30° 56.459'E, 20° 11.721'S
30° 56.279'E, 20° 11.554'S
30° 56.017'E, 20° 11.543'S
30° 55.842'E, 20° 11.422'S
30° 55.665'E, 20° 11.359'S
30° 56.634'E, 20° 7.190'S
30° 57.310'E, 20° 8.122'S
30° 57.801'E, 20° 8.195'S
30° 58.365'E, 20° 7.607'S
30° 59.045'E, 20° 8.038'S
30° 59.266'E, 20° 6.595'S
30° 56.947'E, 20° 6.656'S
30° 55.941'E, 20° 6.585'S
30° 54.858'E, 20° 6.569'S
30° 53.770'E, 20° 6.574'S
30° 54.045'E, 20° 7.071'S
30° 54.631'E, 20° 7.051'S
31° 1.792'E, 20° 11.768'S
31° 1.522'E, 20° 11.969'S
31° 0.629'E, 20° 11.955'S
31° 0.863'E, 20° 12.257'S
31° 1.348'E, 20° 12.382'S
31° 1.557'E, 20° 12.383'S
31° 1.620'E, 20° 14.570'S
31° 1.784'E, 20° 14.477'S
31° 1.819'E, 20° 14.292'S
31° 1.757'E, 20° 14.198'S
31° 1.744'E, 20° 13.947'S
31° 1.771'E, 20° 13.723'S
31° 1.133'E, 20° 13.477'S
31° 1.090'E, 20° 13.703'S
31° 1.535'E, 20° 13.350'S
31° 1.575'E, 20° 13.116'S
31° 1.278'E, 20° 13.119'S
31° 1.098'E, 20° 13.010'S
31° 1.510'E, 20° 12.567'S
31° 1.733'E, 20° 12.669'S
31° 2.480'E, 20° 12.429'S
31° 2.546'E, 20° 12.482'S
31° 2.698'E, 20° 12.429'S
31° 2.625'E, 20° 12.758'S
31° 2.314'E, 20° 13.170'S
31° 2.424'E, 20° 13.381'S
31° 1.982'E, 20° 13.628'S
31° 1.772'E, 20° 13.812'S
31° 1.947'E, 20° 14.361'S
31° 1.740'E, 20° 14.660'S
31° 0.442'E, 20° 13.310'S
31° 0.210'E, 20° 13.355'S
31° 0.036'E, 20° 13.250'S
31° 0.250'E, 20° 13.193'S
30° 59.706'E, 20° 12.972'S
30° 59.669'E, 20° 12.784'S
31° 0.053'E, 20° 12.759'S
31° 0.802'E, 20° 12.861'S
31° 1.373'E, 20° 12.916'S
31° 1.760'E, 20° 13.189'S
31° 1.858'E, 20° 13.449'S
31° 2.142'E, 20° 13.193'S
31° 1.542'E, 20° 13.488'S
31° 1.365'E, 20° 13.609'S
31° 1.280'E, 20° 13.769'S
31° 1.147'E, 20° 13.843'S
31° 0.961'E, 20° 13.819'S
31° 0.928'E, 20° 13.676'S
31° 1.792'E, 20° 11.768'S
31° 1.522'E, 20° 11.969'S
31° 0.629'E, 20° 11.955'S
31° 0.863'E, 20° 12.257'S
31° 1.348'E, 20° 12.382'S
31° 1.557'E, 20° 12.383'S
31° 1.620'E, 20° 14.570'S
31° 1.784'E, 20° 14.477'S
31° 1.819'E, 20° 14.292'S
31° 1.757'E, 20° 14.198'S
31° 1.744'E, 20° 13.947'S
31° 1.771'E, 20° 13.723'S
31° 1.133'E, 20° 13.477'S
31° 1.090'E, 20° 13.703'S
31° 1.535'E, 20° 13.350'S
31° 1.575'E, 20° 13.116'S
31° 1.278'E, 20° 13.119'S
31° 1.098'E, 20° 13.010'S
31° 1.510'E, 20° 12.567'S
31° 1.733'E, 20° 12.669'S
31° 2.480'E, 20° 12.429'S
31° 2.546'E, 20° 12.482'S
31° 2.698'E, 20° 12.429'S
31° 2.625'E, 20° 12.758'S
31° 1.510'E, 20° 12.567'S
31° 1.733'E, 20° 12.669'S
31° 2.480'E, 20° 12.429'S
31° 2.546'E, 20° 12.482'S
31° 2.698'E, 20° 12.429'S
31° 2.625'E, 20° 12.758'S
31° 2.314'E, 20° 13.170'S
31° 2.424'E, 20° 13.381'S
31° 1.982'E, 20° 13.628'S
31° 1.772'E, 20° 13.812'S
31° 1.947'E, 20° 14.361'S
31° 1.740'E, 20° 14.660'S
31° 0.442'E, 20° 13.310'S
31° 0.210'E, 20° 13.355'S
31° 0.036'E, 20° 13.250'S
31° 0.250'E, 20° 13.193'S
30° 59.706'E, 20° 12.972'S
30° 59.669'E, 20° 12.784'S
31° 0.053'E, 20° 12.759'S
31° 0.802'E, 20° 12.861'S
31° 1.373'E, 20° 12.916'S
31° 1.760'E, 20° 13.189'S
31° 1.858'E, 20° 13.449'S
31° 2.142'E, 20° 13.193'S
31° 1.542'E, 20° 13.488'S
