31° 2.161'E, 20° 14.532'S
31° 1.936'E, 20° 14.749'S
31° 1.572'E, 20° 14.946'S
31° 1.084'E, 20° 14.652'S
31° 1.281'E, 20° 14.137'S
31° 0.462'E, 20° 14.106'S
31° 5.030'E, 20° 11.663'S
31° 5.388'E, 20° 11.430'S
31° 5.341'E, 20° 11.435'S
31° 5.049'E, 20° 11.557'S
31° 4.827'E, 20° 11.492'S
31° 4.676'E, 20° 11.547'S
31° 4.408'E, 20° 13.132'S
31° 4.224'E, 20° 12.844'S
31° 4.164'E, 20° 12.558'S
31° 4.453'E, 20° 12.503'S
31° 4.752'E, 20° 12.434'S
31° 4.471'E, 20° 11.989'S
31° 3.289'E, 20° 13.077'S
31° 3.280'E, 20° 13.179'S
31° 3.525'E, 20° 12.972'S
31° 3.736'E, 20° 12.956'S
31° 4.168'E, 20° 13.215'S
31° 4.868'E, 20° 13.444'S
31° 2.597'E, 20° 12.362'S
31° 2.756'E, 20° 12.210'S
31° 2.924'E, 20° 12.409'S
31° 2.798'E, 20° 12.616'S
31° 2.886'E, 20° 12.744'S
31° 3.084'E, 20° 12.702'S
31° 1.504'E, 20° 11.604'S
31° 1.943'E, 20° 11.815'S
31° 1.780'E, 20° 11.960'S
31° 1.060'E, 20° 12.051'S
31° 1.783'E, 20° 12.287'S
31° 1.756'E, 20° 12.457'S
31° 4.308'E, 20° 12.180'S
31° 4.090'E, 20° 12.314'S
31° 3.747'E, 20° 12.071'S
31° 3.621'E, 20° 12.467'S
31° 3.447'E, 20° 12.350'S
31° 3.261'E, 20° 12.087'S
31° 1.766'E, 20° 12.133'S
31° 1.878'E, 20° 11.559'S
31° 2.357'E, 20° 10.900'S
31° 3.099'E, 20° 10.782'S
31° 2.079'E, 20° 12.340'S
31° 3.457'E, 20° 12.645'S
31° 2.404'E, 20° 10.591'S
31° 2.058'E, 20° 10.992'S
31° 2.094'E, 20° 10.673'S
31° 2.396'E, 20° 11.361'S
31° 2.067'E, 20° 11.354'S
31° 1.546'E, 20° 11.323'S
31° 3.669'E, 20° 11.023'S
31° 3.452'E, 20° 10.916'S
31° 3.258'E, 20° 10.858'S
31° 3.325'E, 20° 10.711'S
31° 3.246'E, 20° 10.567'S
31° 2.954'E, 20° 10.972'S
30° 54.674'E, 20° 11.409'S
30° 55.469'E, 20° 11.390'S
30° 55.619'E, 20° 12.144'S
30° 55.884'E, 20° 11.874'S
30° 56.047'E, 20° 12.330'S
30° 56.346'E, 20° 11.887'S
31° 1.832'E, 20° 8.102'S
31° 1.918'E, 20° 8.452'S
31° 2.054'E, 20° 8.460'S
31° 2.243'E, 20° 8.607'S
31° 2.544'E, 20° 8.642'S
31° 2.514'E, 20° 8.984'S
30° 56.060'E, 20° 10.888'S
30° 55.727'E, 20° 10.896'S
30° 55.607'E, 20° 10.979'S
30° 55.508'E, 20° 11.289'S
30° 55.048'E, 20° 11.381'S
30° 54.874'E, 20° 11.427'S
31° 3.198'E, 20° 8.756'S
31° 3.406'E, 20° 8.964'S
31° 3.458'E, 20° 8.643'S
31° 3.543'E, 20° 8.757'S
31° 3.883'E, 20° 7.741'S
31° 4.307'E, 20° 7.548'S
31° 4.107'E, 20° 13.052'S
31° 3.718'E, 20° 13.640'S
31° 2.821'E, 20° 13.416'S
31° 3.463'E, 20° 13.810'S
31° 3.502'E, 20° 13.992'S
31° 2.686'E, 20° 14.106'S
31° 4.044'E, 20° 9.634'S
31° 3.902'E, 20° 9.880'S
31° 3.888'E, 20° 10.485'S
31° 4.062'E, 20° 10.769'S
31° 3.865'E, 20° 9.002'S
31° 4.204'E, 20° 9.499'S
31° 4.165'E, 20° 7.369'S
31° 3.827'E, 20° 7.092'S
31° 3.438'E, 20° 6.850'S
31° 3.722'E, 20° 6.603'S
31° 3.421'E, 20° 8.892'S
31° 3.504'E, 20° 9.052'S
31° 4.057'E, 20° 10.137'S
31° 4.238'E, 20° 10.703'S
31° 4.019'E, 20° 10.248'S
31° 4.089'E, 20° 9.384'S
31° 3.924'E, 20° 10.952'S
31° 3.931'E, 20° 11.093'S
30° 57.677'E, 20° 11.941'S
30° 58.170'E, 20° 11.620'S
30° 57.815'E, 20° 11.764'S
30° 57.781'E, 20° 11.613'S
30° 57.596'E, 20° 11.659'S
30° 57.433'E, 20° 11.548'S
31° 4.165'E, 20° 7.369'S
31° 3.827'E, 20° 7.092'S
31° 3.438'E, 20° 6.850'S
31° 3.722'E, 20° 6.603'S
31° 3.421'E, 20° 8.892'S
31° 3.504'E, 20° 9.052'S
30° 58.642'E, 20° 12.996'S
30° 58.173'E, 20° 12.698'S
30° 58.289'E, 20° 12.557'S
30° 58.212'E, 20° 12.389'S
30° 57.961'E, 20° 12.372'S
30° 57.818'E, 20° 12.447'S
31° 0.102'E, 20° 13.327'S
30° 59.815'E, 20° 13.199'S
31° 0.080'E, 20° 13.169'S
30° 59.550'E, 20° 13.063'S
30° 59.535'E, 20° 12.808'S
30° 59.310'E, 20° 12.635'S
31° 1.670'E, 20° 13.723'S
31° 1.546'E, 20° 13.553'S
31° 1.211'E, 20° 13.952'S
31° 0.948'E, 20° 13.899'S
31° 0.811'E, 20° 13.664'S
31° 0.966'E, 20° 13.486'S
31° 1.941'E, 20° 13.720'S
31° 2.053'E, 20° 14.143'S
31° 2.070'E, 20° 14.432'S
31° 1.783'E, 20° 14.734'S
31° 1.313'E, 20° 14.384'S
31° 1.448'E, 20° 14.277'S
31° 3.488'E, 20° 14.481'S
31° 3.889'E, 20° 14.232'S
31° 3.668'E, 20° 14.120'S
31° 3.575'E, 20° 13.742'S
31° 3.826'E, 20° 13.889'S
31° 3.931'E, 20° 13.439'S
31° 2.585'E, 20° 12.887'S
31° 2.464'E, 20° 13.018'S
31° 2.495'E, 20° 13.161'S
31° 2.500'E, 20° 13.305'S
31° 2.590'E, 20° 13.381'S
31° 2.319'E, 20° 13.693'S
31° 1.412'E, 20° 13.157'S
31° 1.053'E, 20° 13.105'S
31° 0.639'E, 20° 13.100'S
31° 0.727'E, 20° 13.257'S
31° 0.329'E, 20° 13.418'S
31° 0.396'E, 20° 13.540'S
31° 2.748'E, 20° 13.276'S
31° 3.256'E, 20° 13.261'S
31° 3.613'E, 20° 13.405'S
31° 3.243'E, 20° 13.221'S
31° 3.266'E, 20° 13.120'S
31° 3.326'E, 20° 13.076'S
30° 59.313'E, 20° 13.705'S
30° 59.458'E, 20° 13.878'S
30° 59.212'E, 20° 14.233'S
30° 59.521'E, 20° 14.130'S
30° 59.711'E, 20° 14.354'S
30° 59.567'E, 20° 14.523'S
30° 55.835'E, 20° 14.175'S
30° 55.900'E, 20° 14.203'S
30° 56.264'E, 20° 14.022'S
30° 56.679'E, 20° 13.929'S
30° 56.766'E, 20° 14.142'S
30° 56.844'E, 20° 13.899'S
30° 56.649'E, 20° 13.040'S
30° 56.875'E, 20° 12.822'S
30° 56.998'E, 20° 12.937'S
30° 57.216'E, 20° 12.951'S
30° 57.104'E, 20° 13.414'S
30° 56.734'E, 20° 13.733'S
30° 55.436'E, 20° 12.738'S
30° 55.544'E, 20° 12.582'S
30° 55.699'E, 20° 12.475'S
30° 56.187'E, 20° 12.610'S
30° 56.240'E, 20° 12.866'S
30° 56.339'E, 20° 12.758'S
31° 0.553'E, 20° 14.855'S
31° 0.897'E, 20° 15.368'S
31° 1.319'E, 20° 15.435'S
31° 1.382'E, 20° 15.723'S
31° 1.555'E, 20° 15.887'S
31° 1.497'E, 20° 15.494'S
31° 1.737'E, 20° 15.382'S
31° 1.755'E, 20° 14.995'S
31° 1.927'E, 20° 14.962'S
31° 2.377'E, 20° 14.448'S
31° 3.036'E, 20° 14.169'S
31° 2.875'E, 20° 13.931'S
30° 58.187'E, 20° 13.524'S
30° 58.282'E, 20° 13.609'S
30° 58.422'E, 20° 13.689'S
30° 58.270'E, 20° 13.801'S
30° 58.285'E, 20° 13.952'S
30° 58.621'E, 20° 14.006'S
30° 57.183'E, 20° 14.175'S
30° 57.253'E, 20° 14.132'S
30° 57.442'E, 20° 14.528'S
30° 57.765'E, 20° 13.438'S
30° 57.292'E, 20° 13.944'S
30° 57.879'E, 20° 13.303'S
30° 54.756'E, 20° 11.555'S
30° 54.935'E, 20° 11.465'S
30° 55.055'E, 20° 11.474'S
30° 55.186'E, 20° 11.383'S
30° 55.409'E, 20° 11.370'S
30° 55.422'E, 20° 11.530'S
30° 55.006'E, 20° 9.137'S
30° 54.928'E, 20° 9.223'S
30° 55.079'E, 20° 9.257'S
30° 55.222'E, 20° 9.317'S
30° 55.222'E, 20° 9.254'S
30° 55.152'E, 20° 9.081'S
30° 54.623'E, 20° 8.757'S
30° 54.762'E, 20° 8.835'S
30° 54.813'E, 20° 8.962'S
30° 54.882'E, 20° 8.941'S
31° 2.246'E, 20° 13.874'S
31° 2.642'E, 20° 14.093'S
31° 2.301'E, 20° 14.348'S
31° 2.103'E, 20° 14.558'S
31° 1.868'E, 20° 14.796'S
31° 1.581'E, 20° 14.998'S
30° 55.756'E, 20° 9.585'S
30° 55.640'E, 20° 9.658'S
30° 55.641'E, 20° 9.925'S
30° 55.805'E, 20° 10.003'S
30° 55.890'E, 20° 9.826'S
30° 55.920'E, 20° 10.003'S
30° 55.412'E, 20° 8.855'S
30° 55.422'E, 20° 8.775'S
30° 55.216'E, 20° 9.165'S
30° 55.399'E, 20° 9.247'S
30° 55.536'E, 20° 9.409'S
30° 55.669'E, 20° 9.494'S
30° 56.857'E, 20° 12.041'S
30° 56.374'E, 20° 12.120'S
30° 56.059'E, 20° 12.155'S
30° 56.669'E, 20° 12.545'S
30° 55.690'E, 20° 11.797'S
30° 58.682'E, 20° 13.382'S
30° 54.601'E, 20° 8.598'S
30° 54.579'E, 20° 8.436'S
30° 54.454'E, 20° 8.546'S
30° 54.324'E, 20° 8.568'S
31° 2.676'E, 20° 13.308'S
31° 3.011'E, 20° 13.545'S
31° 3.581'E, 20° 13.553'S
31° 3.365'E, 20° 13.620'S
31° 3.516'E, 20° 13.995'S
31° 2.874'E, 20° 13.620'S
