31° 3.380'E, 20° 13.602'S
31° 3.528'E, 20° 14.054'S
31° 3.815'E, 20° 13.587'S
31° 3.607'E, 20° 14.342'S
31° 4.206'E, 20° 13.175'S
31° 4.724'E, 20° 13.488'S
31° 4.066'E, 20° 10.430'S
31° 4.055'E, 20° 9.741'S
31° 2.212'E, 20° 11.881'S
31° 3.498'E, 20° 8.393'S
31° 2.535'E, 20° 13.101'S
31° 3.489'E, 20° 12.810'S
31° 4.353'E, 20° 11.945'S
31° 4.796'E, 20° 11.625'S
31° 5.298'E, 20° 11.539'S
31° 3.504'E, 20° 12.717'S
31° 3.155'E, 20° 12.462'S
31° 2.819'E, 20° 12.225'S
30° 58.659'E, 20° 13.684'S
30° 59.057'E, 20° 13.443'S
30° 59.497'E, 20° 12.828'S
30° 59.860'E, 20° 13.574'S
30° 59.796'E, 20° 14.428'S
31° 1.946'E, 20° 14.754'S
31° 2.212'E, 20° 14.477'S
31° 2.126'E, 20° 13.959'S
31° 2.704'E, 20° 14.179'S
31° 2.599'E, 20° 13.888'S
31° 2.802'E, 20° 13.616'S
30° 57.420'E, 20° 11.725'S
30° 57.880'E, 20° 11.713'S
30° 57.572'E, 20° 12.060'S
30° 57.096'E, 20° 12.760'S
30° 56.652'E, 20° 12.802'S
30° 57.188'E, 20° 13.080'S
30° 56.755'E, 20° 13.927'S
30° 56.196'E, 20° 14.078'S
30° 57.332'E, 20° 14.278'S
30° 56.983'E, 20° 13.850'S
30° 58.005'E, 20° 13.459'S
30° 58.684'E, 20° 13.956'S
31° 0.976'E, 20° 12.145'S
31° 1.668'E, 20° 11.440'S
31° 2.396'E, 20° 10.892'S
31° 2.475'E, 20° 11.532'S
31° 3.082'E, 20° 11.017'S
31° 3.650'E, 20° 11.112'S
30° 56.259'E, 20° 11.604'S
30° 55.880'E, 20° 11.984'S
30° 55.641'E, 20° 12.297'S
30° 56.096'E, 20° 12.575'S
30° 56.408'E, 20° 12.816'S
30° 56.716'E, 20° 12.802'S
31° 0.387'E, 20° 13.986'S
31° 0.950'E, 20° 13.266'S
31° 0.717'E, 20° 14.719'S
31° 1.089'E, 20° 14.740'S
31° 1.439'E, 20° 14.027'S
31° 1.161'E, 20° 15.365'S
30° 55.754'E, 20° 9.828'S
30° 55.703'E, 20° 10.339'S
30° 55.566'E, 20° 10.611'S
30° 55.563'E, 20° 11.023'S
30° 56.082'E, 20° 10.949'S
30° 55.554'E, 20° 11.098'S
30° 55.530'E, 20° 8.535'S
30° 55.373'E, 20° 8.910'S
30° 54.705'E, 20° 8.786'S
30° 55.140'E, 20° 9.259'S
30° 55.367'E, 20° 9.304'S
30° 55.520'E, 20° 9.813'S
31° 0.662'E, 20° 13.353'S
31° 0.350'E, 20° 13.430'S
30° 59.933'E, 20° 13.309'S
31° 0.123'E, 20° 13.201'S
30° 59.728'E, 20° 13.075'S
30° 59.601'E, 20° 12.788'S
30° 55.880'E, 20° 10.086'S
30° 55.953'E, 20° 9.920'S
30° 55.772'E, 20° 9.750'S
30° 55.860'E, 20° 9.542'S
30° 55.495'E, 20° 9.425'S
30° 55.535'E, 20° 9.193'S
30° 59.205'E, 20° 12.947'S
30° 58.840'E, 20° 13.057'S
30° 58.422'E, 20° 12.931'S
30° 58.425'E, 20° 12.529'S
30° 58.381'E, 20° 12.280'S
30° 57.863'E, 20° 12.315'S
30° 58.441'E, 20° 11.412'S
30° 58.042'E, 20° 11.608'S
30° 57.841'E, 20° 11.394'S
30° 57.591'E, 20° 11.591'S
30° 57.349'E, 20° 11.410'S
30° 57.074'E, 20° 11.639'S
31° 1.511'E, 20° 13.581'S
31° 1.280'E, 20° 13.864'S
31° 0.803'E, 20° 13.908'S
31° 0.900'E, 20° 13.476'S
31° 1.443'E, 20° 13.157'S
31° 0.997'E, 20° 13.106'S
30° 54.903'E, 20° 11.409'S
30° 54.585'E, 20° 11.510'S
30° 54.442'E, 20° 11.753'S
30° 55.595'E, 20° 11.767'S
30° 55.199'E, 20° 12.156'S
30° 55.514'E, 20° 12.306'S
30° 56.312'E, 20° 11.460'S
30° 56.257'E, 20° 11.327'S
30° 55.991'E, 20° 11.509'S
30° 55.530'E, 20° 11.459'S
30° 55.691'E, 20° 11.074'S
30° 56.217'E, 20° 10.922'S
31° 2.282'E, 20° 13.748'S
31° 1.912'E, 20° 13.731'S
31° 2.034'E, 20° 14.423'S
31° 1.661'E, 20° 14.740'S
31° 1.470'E, 20° 14.381'S
31° 1.616'E, 20° 14.140'S
31° 4.121'E, 20° 9.218'S
31° 3.503'E, 20° 8.823'S
31° 3.584'E, 20° 8.318'S
31° 3.736'E, 20° 7.876'S
31° 4.224'E, 20° 7.781'S
31° 4.125'E, 20° 7.437'S
31° 1.595'E, 20° 12.653'S
31° 2.390'E, 20° 12.341'S
31° 2.542'E, 20° 12.429'S
31° 2.669'E, 20° 12.235'S
31° 2.867'E, 20° 12.500'S
31° 2.459'E, 20° 12.904'S
31° 3.290'E, 20° 8.614'S
31° 3.024'E, 20° 8.698'S
31° 2.893'E, 20° 8.952'S
31° 2.603'E, 20° 9.065'S
31° 2.552'E, 20° 8.714'S
31° 2.233'E, 20° 8.582'S
31° 1.732'E, 20° 7.981'S
31° 1.554'E, 20° 7.732'S
31° 1.883'E, 20° 8.446'S
31° 2.095'E, 20° 8.684'S
31° 2.468'E, 20° 8.857'S
31° 2.344'E, 20° 9.018'S
