31° 1.796'E, 20° 11.518'S
31° 2.905'E, 20° 11.687'S
31° 2.317'E, 20° 12.147'S
31° 2.094'E, 20° 12.320'S
31° 1.720'E, 20° 12.202'S
31° 2.864'E, 20° 12.187'S
30° 59.422'E, 20° 12.873'S
30° 59.327'E, 20° 13.387'S
30° 59.030'E, 20° 13.711'S
30° 58.648'E, 20° 13.830'S
30° 58.650'E, 20° 13.413'S
30° 58.165'E, 20° 13.254'S
31° 1.431'E, 20° 14.059'S
31° 0.921'E, 20° 13.325'S
31° 0.686'E, 20° 13.651'S
31° 1.057'E, 20° 14.793'S
31° 0.947'E, 20° 14.238'S
31° 0.290'E, 20° 14.661'S
30° 57.525'E, 20° 11.890'S
30° 57.031'E, 20° 11.908'S
30° 57.063'E, 20° 12.324'S
30° 56.811'E, 20° 12.631'S
30° 56.444'E, 20° 12.428'S
30° 56.290'E, 20° 12.100'S
30° 55.827'E, 20° 12.252'S
30° 55.869'E, 20° 11.827'S
30° 55.541'E, 20° 11.113'S
30° 55.933'E, 20° 12.108'S
30° 56.912'E, 20° 12.309'S
30° 55.581'E, 20° 9.606'S
31° 3.732'E, 20° 13.473'S
31° 3.699'E, 20° 13.482'S
31° 3.716'E, 20° 13.730'S
31° 3.454'E, 20° 13.698'S
31° 2.649'E, 20° 13.253'S
31° 3.172'E, 20° 13.503'S
30° 57.415'E, 20° 13.253'S
30° 57.383'E, 20° 13.576'S
30° 57.119'E, 20° 13.730'S
30° 56.732'E, 20° 13.876'S
30° 57.186'E, 20° 14.019'S
30° 57.371'E, 20° 12.796'S
31° 2.098'E, 20° 13.888'S
31° 2.301'E, 20° 14.230'S
31° 2.686'E, 20° 14.115'S
31° 2.977'E, 20° 13.693'S
31° 3.382'E, 20° 13.706'S
31° 2.216'E, 20° 14.525'S
31° 1.718'E, 20° 14.931'S
31° 1.566'E, 20° 15.060'S
31° 1.434'E, 20° 15.527'S
31° 1.075'E, 20° 15.385'S
31° 0.860'E, 20° 14.980'S
31° 1.082'E, 20° 14.862'S
31° 0.827'E, 20° 14.492'S
31° 1.112'E, 20° 14.660'S
30° 59.868'E, 20° 14.371'S
31° 0.280'E, 20° 14.212'S
31° 0.104'E, 20° 13.780'S
30° 59.846'E, 20° 13.796'S
31° 1.114'E, 20° 12.145'S
31° 1.829'E, 20° 12.243'S
31° 1.782'E, 20° 12.451'S
31° 2.202'E, 20° 12.427'S
31° 2.632'E, 20° 12.199'S
31° 2.947'E, 20° 12.426'S
31° 3.451'E, 20° 8.096'S
31° 3.853'E, 20° 7.756'S
31° 4.227'E, 20° 7.708'S
31° 3.201'E, 20° 8.821'S
31° 2.917'E, 20° 9.011'S
31° 2.599'E, 20° 9.101'S
31° 3.203'E, 20° 12.769'S
31° 4.382'E, 20° 11.879'S
31° 4.392'E, 20° 12.382'S
31° 3.867'E, 20° 12.406'S
31° 3.941'E, 20° 12.647'S
31° 4.169'E, 20° 12.975'S
31° 2.393'E, 20° 11.368'S
31° 1.753'E, 20° 11.387'S
31° 1.344'E, 20° 11.518'S
31° 1.491'E, 20° 11.616'S
31° 1.859'E, 20° 11.606'S
31° 2.177'E, 20° 11.735'S
31° 3.451'E, 20° 8.096'S
31° 3.853'E, 20° 7.756'S
31° 4.227'E, 20° 7.708'S
31° 3.201'E, 20° 8.821'S
31° 2.917'E, 20° 9.011'S
31° 2.599'E, 20° 9.101'S
31° 1.114'E, 20° 12.145'S
31° 1.829'E, 20° 12.243'S
