30° 56.094'E, 20° 11.755'S
30° 57.290'E, 20° 12.123'S
30° 57.096'E, 20° 12.752'S
30° 58.448'E, 20° 13.277'S
30° 59.749'E, 20° 14.155'S
31° 0.564'E, 20° 14.443'S
31° 1.144'E, 20° 15.088'S
31° 0.833'E, 20° 14.830'S
31° 0.408'E, 20° 14.637'S
31° 0.885'E, 20° 14.459'S
31° 1.325'E, 20° 14.062'S
31° 0.620'E, 20° 13.723'S
31° 2.799'E, 20° 14.154'S
31° 2.424'E, 20° 14.146'S
31° 2.129'E, 20° 13.974'S
31° 2.133'E, 20° 14.567'S
31° 1.613'E, 20° 14.948'S
31° 1.576'E, 20° 15.119'S
31° 2.648'E, 20° 13.892'S
31° 2.545'E, 20° 13.104'S
31° 3.236'E, 20° 13.319'S
31° 3.261'E, 20° 13.159'S
31° 3.408'E, 20° 12.926'S
31° 3.343'E, 20° 13.700'S
31° 3.496'E, 20° 13.764'S
31° 3.548'E, 20° 14.141'S
31° 3.567'E, 20° 14.387'S
31° 3.703'E, 20° 14.277'S
31° 3.458'E, 20° 13.583'S
31° 3.184'E, 20° 13.439'S
31° 4.791'E, 20° 13.443'S
31° 4.342'E, 20° 13.268'S
31° 4.029'E, 20° 13.049'S
31° 3.722'E, 20° 13.035'S
31° 3.750'E, 20° 13.279'S
31° 3.793'E, 20° 13.570'S
31° 5.316'E, 20° 11.484'S
31° 4.385'E, 20° 12.442'S
31° 4.432'E, 20° 12.478'S
31° 4.613'E, 20° 12.370'S
31° 4.016'E, 20° 12.548'S
31° 4.174'E, 20° 13.075'S
31° 3.779'E, 20° 12.262'S
31° 4.029'E, 20° 12.406'S
31° 4.447'E, 20° 12.358'S
31° 4.383'E, 20° 12.054'S
31° 4.355'E, 20° 11.705'S
31° 4.564'E, 20° 11.703'S
31° 2.622'E, 20° 11.276'S
31° 2.958'E, 20° 11.196'S
31° 2.879'E, 20° 12.214'S
31° 3.217'E, 20° 12.287'S
31° 3.451'E, 20° 12.630'S
31° 3.898'E, 20° 12.746'S
30° 59.494'E, 20° 13.918'S
30° 58.773'E, 20° 13.917'S
30° 58.001'E, 20° 13.517'S
30° 57.317'E, 20° 13.683'S
30° 56.573'E, 20° 14.036'S
30° 56.778'E, 20° 12.766'S
31° 3.720'E, 20° 7.920'S
31° 3.608'E, 20° 8.250'S
31° 3.459'E, 20° 8.717'S
31° 4.140'E, 20° 9.106'S
31° 4.217'E, 20° 10.278'S
31° 4.003'E, 20° 10.995'S
31° 3.219'E, 20° 10.635'S
31° 2.859'E, 20° 10.677'S
31° 2.332'E, 20° 10.691'S
31° 1.805'E, 20° 11.169'S
31° 1.240'E, 20° 11.460'S
31° 0.997'E, 20° 11.537'S
