30° 58.561'E, 20° 13.914'S
30° 59.026'E, 20° 13.947'S
30° 59.734'E, 20° 13.381'S
31° 0.055'E, 20° 14.095'S
31° 0.347'E, 20° 13.738'S
31° 0.706'E, 20° 13.441'S
31° 1.188'E, 20° 14.526'S
31° 0.981'E, 20° 14.902'S
31° 1.007'E, 20° 15.228'S
31° 1.300'E, 20° 15.409'S
31° 1.561'E, 20° 15.073'S
31° 1.482'E, 20° 15.822'S
30° 57.802'E, 20° 11.786'S
30° 57.234'E, 20° 12.247'S
30° 56.894'E, 20° 12.834'S
30° 57.396'E, 20° 13.465'S
30° 56.831'E, 20° 13.847'S
30° 56.403'E, 20° 13.969'S
31° 1.731'E, 20° 14.934'S
31° 1.996'E, 20° 14.760'S
31° 2.355'E, 20° 14.123'S
31° 2.139'E, 20° 13.940'S
31° 2.776'E, 20° 14.198'S
31° 2.747'E, 20° 13.906'S
31° 3.456'E, 20° 13.877'S
31° 3.611'E, 20° 14.339'S
31° 3.774'E, 20° 13.720'S
31° 3.757'E, 20° 13.435'S
31° 3.737'E, 20° 13.191'S
31° 4.204'E, 20° 13.175'S
30° 57.987'E, 20° 13.477'S
30° 58.058'E, 20° 13.086'S
30° 58.630'E, 20° 13.111'S
30° 59.288'E, 20° 13.177'S
30° 59.296'E, 20° 12.835'S
30° 59.216'E, 20° 13.608'S
31° 1.202'E, 20° 13.270'S
31° 0.552'E, 20° 13.716'S
31° 0.241'E, 20° 14.396'S
31° 0.040'E, 20° 14.788'S
31° 0.633'E, 20° 14.653'S
31° 0.869'E, 20° 14.317'S
31° 3.243'E, 20° 13.144'S
31° 3.277'E, 20° 13.277'S
31° 2.556'E, 20° 13.061'S
31° 2.230'E, 20° 12.152'S
31° 1.916'E, 20° 11.329'S
31° 3.059'E, 20° 11.177'S
31° 3.928'E, 20° 12.843'S
31° 3.912'E, 20° 12.519'S
31° 4.298'E, 20° 12.311'S
31° 4.386'E, 20° 11.847'S
31° 4.875'E, 20° 11.665'S
31° 3.364'E, 20° 12.928'S
30° 56.262'E, 20° 11.342'S
30° 55.877'E, 20° 11.442'S
30° 55.523'E, 20° 11.442'S
30° 55.422'E, 20° 12.071'S
30° 55.575'E, 20° 12.680'S
30° 55.243'E, 20° 12.286'S
30° 58.037'E, 20° 11.586'S
30° 57.852'E, 20° 11.372'S
30° 57.586'E, 20° 11.515'S
30° 57.307'E, 20° 11.400'S
30° 57.141'E, 20° 11.571'S
30° 56.761'E, 20° 11.241'S
31° 1.548'E, 20° 13.511'S
31° 1.290'E, 20° 13.830'S
31° 0.828'E, 20° 13.858'S
31° 0.940'E, 20° 13.454'S
31° 1.340'E, 20° 13.358'S
31° 1.464'E, 20° 13.158'S
31° 0.775'E, 20° 12.168'S
31° 0.873'E, 20° 12.439'S
31° 1.384'E, 20° 12.286'S
31° 1.569'E, 20° 12.669'S
31° 1.987'E, 20° 12.583'S
31° 2.446'E, 20° 12.335'S
31° 2.840'E, 20° 12.495'S
31° 2.362'E, 20° 13.033'S
31° 2.503'E, 20° 13.303'S
